,bet_offer_id,closed,criterion_id,criterion_label,criterion_english_label,occurrence_type,lifetime,bet_offer_type_id,bet_offer_type_name,bet_offer_type_english_name,event_id,outcome_id,outcome_label,outcome_english_label,odds,line,participant,type,changed_date,odds_fractional,odds_american,status,cash_out_status,home_score,away_score
581,2468594958,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359515,Ja,Yes,14000.0,1000.0,"Dawson, Craig",OT_YES,2024-11-06T05:42:41Z,13/1,1300,OPEN,ENABLED,,
582,2468594959,2024-11-09T15:00:00Z,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359517,Ja,Yes,12000.0,2000.0,"Cunha, Matheus",OT_YES,2024-11-06T05:42:41Z,11/1,1100,OPEN,DISABLED,,
583,2468594963,2024-11-09T15:00:00Z,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359525,Ja,Yes,13000.0,2000.0,"Strand Larsen, Jørgen",OT_YES,2024-11-06T05:42:41Z,12/1,1200,OPEN,DISABLED,,
584,2468594965,2024-11-09T15:00:00Z,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359529,Ja,Yes,6750.0,1000.0,"Sugawara, Yukinari",OT_YES,2024-11-06T05:42:41Z,23/4,575,OPEN,DISABLED,,
585,2468594968,2024-11-09T15:00:00Z,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359535,Ja,Yes,14000.0,1000.0,"Doyle, Tommy",OT_YES,2024-11-06T05:42:42Z,13/1,1300,OPEN,ENABLED,,
586,2468594976,2024-11-09T15:00:00Z,1001159666,Draw No Bet,Draw No Bet,GOALS,FULL_TIME,2,Wedstrijd ,Match,1021042520,3554359550,1,1,1480.0,,Wolves,OT_ONE,2024-11-06T05:42:42Z,12/25,-210,OPEN,DISABLED,,
587,2468594976,2024-11-09T15:00:00Z,1001159666,Draw No Bet,Draw No Bet,GOALS,FULL_TIME,2,Wedstrijd ,Match,1021042520,3554359552,2,2,2650.0,,Southampton,OT_TWO,2024-11-06T05:42:42Z,33/20,165,OPEN,DISABLED,,
588,2468594983,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359565,Meer dan,Over,1170.0,1500.0,,OT_OVER,2024-11-06T05:42:38Z,1/6,-590,OPEN,ENABLED,,
589,2468594983,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359568,Minder dan,Under,4900.0,1500.0,,OT_UNDER,2024-11-06T05:42:38Z,19/5,390,OPEN,ENABLED,,
590,2468594984,2024-11-09T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042520,3554359566,Meer dan,Over,1630.0,2500.0,,OT_OVER,2024-11-06T05:42:38Z,8/13,-159,OPEN,DISABLED,,
591,2468594984,2024-11-09T15:00:00Z,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1021042520,3554359570,Minder dan,Under,2250.0,2500.0,,OT_UNDER,2024-11-06T05:42:38Z,5/4,125,OPEN,DISABLED,,
592,2468594986,2024-11-09T15:00:00Z,1002035671,Totaal Aantal Schoten op Doel door Southampton (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Southampton (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359569,Meer dan,Over,1500.0,3500.0,,OT_OVER,2024-11-06T05:42:38Z,1/2,-200,OPEN,DISABLED,,
593,2468594986,2024-11-09T15:00:00Z,1002035671,Totaal Aantal Schoten op Doel door Southampton (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Southampton (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359572,Minder dan,Under,2380.0,3500.0,,OT_UNDER,2024-11-06T05:42:38Z,11/8,138,OPEN,DISABLED,,
594,2468594994,2024-11-09T15:00:00Z,1002035671,Totaal Aantal Schoten op Doel door Southampton (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Southampton (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359588,Meer dan,Over,3050.0,5500.0,,OT_OVER,2024-11-06T05:42:38Z,41/20,205,OPEN,DISABLED,,
595,2468594994,2024-11-09T15:00:00Z,1002035671,Totaal Aantal Schoten op Doel door Southampton (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Southampton (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359590,Minder dan,Under,1320.0,5500.0,,OT_UNDER,2024-11-06T05:42:38Z,8/25,-315,OPEN,DISABLED,,
596,2468594995,2024-11-09T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Southampton,Total Goals by Southampton,,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359589,Meer dan,Over,5600.0,2500.0,,OT_OVER,2024-11-06T05:42:41Z,23/5,460,OPEN,ENABLED,,
597,2468594995,2024-11-09T15:00:00Z,1001159633,Totaal Aantal Doelpunten door Southampton,Total Goals by Southampton,,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359591,Minder dan,Under,1100.0,2500.0,,OT_UNDER,2024-11-06T05:42:41Z,1/10,-1000,OPEN,ENABLED,,
598,2468594996,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359592,Ja,Yes,7500.0,1000.0,"Cunha, Matheus",OT_YES,2024-11-06T05:42:38Z,13/2,650,OPEN,ENABLED,,
599,2468594997,2024-11-09T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Wolves,Total Goals by Wolves,,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359594,Meer dan,Over,1140.0,500.0,,OT_OVER,2024-11-06T05:42:38Z,2/15,-715,OPEN,ENABLED,,
600,2468594997,2024-11-09T15:00:00Z,1001159967,Totaal Aantal Doelpunten door Wolves,Total Goals by Wolves,,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359595,Minder dan,Under,4800.0,500.0,,OT_UNDER,2024-11-06T05:42:38Z,19/5,380,OPEN,ENABLED,,
601,2468595000,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359599,Ja,Yes,11000.0,1000.0,"Sarabia, Pablo",OT_YES,2024-11-06T05:42:38Z,10/1,1000,OPEN,ENABLED,,
602,2468595001,2024-11-09T15:00:00Z,1001159826,2e Helft,2nd Half,GOALS,,2,Wedstrijd ,Match,1021042520,3554359602,1,1,2300.0,,Wolves,OT_ONE,2024-11-06T05:42:39Z,13/10,130,OPEN,ENABLED,,
603,2468595001,2024-11-09T15:00:00Z,1001159826,2e Helft,2nd Half,GOALS,,2,Wedstrijd ,Match,1021042520,3554359603,X,X,2800.0,,,OT_CROSS,2024-11-06T05:42:39Z,9/5,180,OPEN,ENABLED,,
604,2468595001,2024-11-09T15:00:00Z,1001159826,2e Helft,2nd Half,GOALS,,2,Wedstrijd ,Match,1021042520,3554359604,2,2,3550.0,,Southampton,OT_TWO,2024-11-06T05:42:39Z,5/2,255,OPEN,ENABLED,,
605,2468595002,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359605,Ja,Yes,19000.0,1000.0,"Bueno, Santiago",OT_YES,2024-11-06T05:42:38Z,18/1,1800,OPEN,ENABLED,,
606,2468595008,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359617,Ja,Yes,23000.0,1000.0,"Bednarek, Jan",OT_YES,2024-11-06T05:42:39Z,22/1,2200,OPEN,ENABLED,,
607,2468595010,2024-11-09T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042520,3554359619,Meer dan,Over,4350.0,2000.0,,OT_OVER,2024-11-06T05:42:39Z,10/3,335,OPEN,DISABLED,,
608,2468595010,2024-11-09T15:00:00Z,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1021042520,3554359622,Minder dan,Under,1210.0,2000.0,,OT_UNDER,2024-11-06T05:42:39Z,1/5,-480,OPEN,DISABLED,,
609,2468595014,2024-11-09T15:00:00Z,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359628,Ja,Yes,11000.0,1000.0,"Sarabia, Pablo",OT_YES,2024-11-06T05:42:39Z,10/1,1000,OPEN,ENABLED,,
610,2468595015,2024-11-09T15:00:00Z,1001159884,Draw No Bet - 1e Helft,Draw No Bet - 1st Half,GOALS,,2,Wedstrijd ,Match,1021042520,3554359631,1,1,1540.0,,Wolves,OT_ONE,2024-11-06T05:42:39Z,8/15,-186,OPEN,DISABLED,,
611,2468595015,2024-11-09T15:00:00Z,1001159884,Draw No Bet - 1e Helft,Draw No Bet - 1st Half,GOALS,,2,Wedstrijd ,Match,1021042520,3554359632,2,2,2300.0,,Southampton,OT_TWO,2024-11-06T05:42:39Z,13/10,130,OPEN,DISABLED,,
612,2468595017,2024-11-09T15:00:00Z,1001642858,Beide Teams Scoren,Both Teams To Score,,,18,Ja/Nee,Yes/No,1021042520,3554359637,Ja,Yes,1530.0,,,OT_YES,2024-11-06T05:42:37Z,13/25,-190,OPEN,ENABLED,,
613,2468595017,2024-11-09T15:00:00Z,1001642858,Beide Teams Scoren,Both Teams To Score,,,18,Ja/Nee,Yes/No,1021042520,3554359640,Nee,No,2320.0,,,OT_NO,2024-11-06T05:42:37Z,13/10,132,OPEN,ENABLED,,
614,2468595020,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359644,Meer dan,Over,1920.0,500.0,"Sarabia, Pablo",OT_OVER,2024-11-06T05:42:39Z,10/11,-109,OPEN,ENABLED,,
615,2468595020,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359648,Minder dan,Under,1780.0,500.0,"Sarabia, Pablo",OT_UNDER,2024-11-06T05:42:39Z,10/13,-129,OPEN,ENABLED,,
616,2468595023,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359649,Meer dan,Over,4600.0,500.0,"Walker-Peters, Kyle",OT_OVER,2024-11-06T05:42:39Z,18/5,360,OPEN,ENABLED,,
617,2468595023,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359653,Minder dan,Under,1150.0,500.0,"Walker-Peters, Kyle",OT_UNDER,2024-11-06T05:42:39Z,1/7,-670,OPEN,ENABLED,,
618,2468595026,2024-11-09T15:00:00Z,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359656,Ja,Yes,13000.0,1000.0,"Brereton, Ben",OT_YES,2024-11-06T05:42:39Z,12/1,1200,OPEN,ENABLED,,
619,2468595029,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359663,Meer dan,Over,25000.0,6500.0,,OT_OVER,2024-11-06T05:42:40Z,24/1,2400,OPEN,ENABLED,,
620,2468595029,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359664,Minder dan,Under,,6500.0,,OT_UNDER,2024-11-06T05:42:40Z,,,SUSPENDED,ENABLED,,
621,2468595031,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359666,Meer dan,Over,1270.0,3500.0,,OT_OVER,2024-11-06T05:42:40Z,27/100,-375,OPEN,DISABLED,,
622,2468595031,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359668,Minder dan,Under,3300.0,3500.0,,OT_UNDER,2024-11-06T05:42:40Z,23/10,230,OPEN,DISABLED,,
623,2468595034,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359673,Meer dan,Over,1600.0,4500.0,,OT_OVER,2024-11-06T05:42:38Z,3/5,-167,OPEN,DISABLED,,
624,2468595034,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359674,Minder dan,Under,2170.0,4500.0,,OT_UNDER,2024-11-06T05:42:38Z,23/20,117,OPEN,DISABLED,,
625,2468595035,2024-11-09T15:00:00Z,1005153925,Scoort ten minste 2 doelpunten,To score at least 2 goals,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359675,Ja,Yes,23000.0,2000.0,"Archer, Cameron",OT_YES,2024-11-06T05:42:39Z,22/1,2200,OPEN,DISABLED,,
626,2468595036,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359676,Meer dan,Over,1620.0,2500.0,,OT_OVER,2024-11-06T05:42:37Z,8/13,-162,OPEN,ENABLED,,
627,2468595036,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359679,Minder dan,Under,2300.0,2500.0,,OT_UNDER,2024-11-06T05:42:37Z,13/10,130,OPEN,ENABLED,,
628,2468595037,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359678,Wolves,Wolves,2750.0,-1000.0,Wolves,OT_UNTYPED,2024-11-06T05:42:39Z,7/4,175,OPEN,DISABLED,,
629,2468595037,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359681,Southampton,Southampton,1440.0,1000.0,Southampton,OT_UNTYPED,2024-11-06T05:42:39Z,11/25,-230,OPEN,DISABLED,,
630,2468595042,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359689,Meer dan,Over,2630.0,3500.0,,OT_OVER,2024-11-06T05:42:38Z,13/8,163,OPEN,ENABLED,,
631,2468595042,2024-11-09T15:00:00Z,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359691,Minder dan,Under,1480.0,3500.0,,OT_UNDER,2024-11-06T05:42:38Z,12/25,-210,OPEN,ENABLED,,
632,2468595048,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359701,Wolves,Wolves,2230.0,-750.0,Wolves,OT_UNTYPED,2024-11-06T05:42:38Z,6/5,123,OPEN,DISABLED,,
633,2468595048,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359702,Southampton,Southampton,1640.0,750.0,Southampton,OT_UNTYPED,2024-11-06T05:42:38Z,16/25,-157,OPEN,DISABLED,,
634,2468595049,2024-11-09T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042520,3554359703,Meer dan,Over,2280.0,1500.0,,OT_OVER,2024-11-06T05:42:38Z,5/4,128,OPEN,ENABLED,,
635,2468595049,2024-11-09T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042520,3554359704,Minder dan,Under,1540.0,1500.0,,OT_UNDER,2024-11-06T05:42:38Z,8/15,-186,OPEN,ENABLED,,
636,2468595055,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359715,Meer dan,Over,3150.0,6500.0,,OT_OVER,2024-11-06T05:42:40Z,43/20,215,OPEN,DISABLED,,
637,2468595055,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359716,Minder dan,Under,1300.0,6500.0,,OT_UNDER,2024-11-06T05:42:40Z,3/10,-335,OPEN,DISABLED,,
638,2468595063,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359728,Meer dan,Over,2650.0,500.0,"Aït Nouri, Rayan",OT_OVER,2024-11-06T05:42:38Z,33/20,165,OPEN,ENABLED,,
639,2468595063,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359732,Minder dan,Under,1410.0,500.0,"Aït Nouri, Rayan",OT_UNDER,2024-11-06T05:42:38Z,2/5,-245,OPEN,ENABLED,,
640,2468595066,2024-11-09T15:00:00Z,1003194958,Totaal Aantal Doelpunten door Wolves - 1e Helft,Total Goals by Wolves - 1st Half,,,6,Over/Onder,Over/Under,1021042520,3554359737,Meer dan,Over,1700.0,500.0,,OT_OVER,2024-11-06T05:42:41Z,7/10,-143,OPEN,ENABLED,,
641,2468595066,2024-11-09T15:00:00Z,1003194958,Totaal Aantal Doelpunten door Wolves - 1e Helft,Total Goals by Wolves - 1st Half,,,6,Over/Onder,Over/Under,1021042520,3554359739,Minder dan,Under,2000.0,500.0,,OT_UNDER,2024-11-06T05:42:41Z,Evens,100,OPEN,ENABLED,,
642,2468595067,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359738,Wolves,Wolves,1380.0,250.0,Wolves,OT_UNTYPED,2024-11-06T05:42:38Z,4/11,-265,OPEN,DISABLED,,
643,2468595067,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359740,Southampton,Southampton,3050.0,-250.0,Southampton,OT_UNTYPED,2024-11-06T05:42:38Z,41/20,205,OPEN,DISABLED,,
644,2468595081,2024-11-09T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042520,3554359767,Meer dan,Over,5100.0,2500.0,,OT_OVER,2024-11-06T05:42:41Z,4/1,410,OPEN,ENABLED,,
645,2468595081,2024-11-09T15:00:00Z,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1021042520,3554359770,Minder dan,Under,1130.0,2500.0,,OT_UNDER,2024-11-06T05:42:41Z,1/8,-770,OPEN,ENABLED,,
646,2468595082,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359768,Meer dan,Over,2180.0,5500.0,,OT_OVER,2024-11-06T05:42:41Z,59/50,118,OPEN,DISABLED,,
647,2468595082,2024-11-09T15:00:00Z,1002035672,Totaal Aantal Schoten op Doel door Wolves (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Wolves (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1021042520,3554359771,Minder dan,Under,1580.0,5500.0,,OT_UNDER,2024-11-06T05:42:41Z,4/7,-175,OPEN,DISABLED,,
648,2468595084,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359772,Meer dan,Over,1780.0,500.0,"Archer, Cameron",OT_OVER,2024-11-06T05:42:38Z,10/13,-129,OPEN,ENABLED,,
649,2468595084,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359774,Minder dan,Under,1910.0,500.0,"Archer, Cameron",OT_UNDER,2024-11-06T05:42:38Z,10/11,-110,OPEN,ENABLED,,
650,2468595098,2024-11-09T15:00:00Z,1001642863,Beide Teams Scoren - 1e Helft,Both Teams To Score - 1st Half,,,18,Ja/Nee,Yes/No,1021042520,3554359807,Ja,Yes,3550.0,,,OT_YES,2024-11-06T05:42:41Z,5/2,255,OPEN,ENABLED,,
651,2468595098,2024-11-09T15:00:00Z,1001642863,Beide Teams Scoren - 1e Helft,Both Teams To Score - 1st Half,,,18,Ja/Nee,Yes/No,1021042520,3554359816,Nee,No,1240.0,,,OT_NO,2024-11-06T05:42:41Z,6/25,-420,OPEN,ENABLED,,
652,2468595100,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359808,Wolves,Wolves,1960.0,-500.0,Wolves,OT_UNTYPED,2024-11-06T05:42:41Z,19/20,-105,OPEN,DISABLED,,
653,2468595100,2024-11-09T15:00:00Z,1002275572,Asian Handicap,Asian Handicap,GOALS,FULL_TIME,7,Asian Handicap,Asian Handicap,1021042520,3554359810,Southampton,Southampton,1840.0,500.0,Southampton,OT_UNTYPED,2024-11-06T05:42:41Z,5/6,-120,OPEN,DISABLED,,
654,2468595104,2024-11-09T15:00:00Z,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1021042520,3554359817,1X,1X,1230.0,,,OT_ONE_OR_CROSS,2024-11-06T05:42:40Z,2/9,-435,OPEN,ENABLED,,
655,2468595104,2024-11-09T15:00:00Z,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1021042520,3554359820,12,12,1480.0,,,OT_ONE_OR_TWO,2024-11-06T05:42:40Z,12/25,-210,OPEN,ENABLED,,
656,2468595104,2024-11-09T15:00:00Z,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1021042520,3554359822,X2,X2,1460.0,,,OT_CROSS_OR_TWO,2024-11-06T05:42:40Z,4/9,-220,OPEN,ENABLED,,
657,2468595109,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359830,Meer dan,Over,2850.0,1500.0,"Cunha, Matheus",OT_OVER,2024-11-06T05:42:41Z,37/20,185,OPEN,ENABLED,,
658,2468595109,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359831,Minder dan,Under,1360.0,1500.0,"Cunha, Matheus",OT_UNDER,2024-11-06T05:42:41Z,7/20,-278,OPEN,ENABLED,,
659,2468595127,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359866,Meer dan,Over,1550.0,500.0,"Strand Larsen, Jørgen",OT_OVER,2024-11-06T05:42:41Z,11/20,-182,OPEN,ENABLED,,
660,2468595127,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359867,Minder dan,Under,2280.0,500.0,"Strand Larsen, Jørgen",OT_UNDER,2024-11-06T05:42:41Z,5/4,128,OPEN,ENABLED,,
661,2468595130,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359872,Meer dan,Over,2550.0,500.0,"Lemina, Mario",OT_OVER,2024-11-06T05:42:42Z,31/20,155,OPEN,ENABLED,,
662,2468595130,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359874,Minder dan,Under,1450.0,500.0,"Lemina, Mario",OT_UNDER,2024-11-06T05:42:42Z,4/9,-225,OPEN,ENABLED,,
663,2468595133,2024-11-09T15:00:00Z,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359877,Ja,Yes,14000.0,1000.0,"Brereton, Ben",OT_YES,2024-11-06T05:42:42Z,13/1,1300,OPEN,ENABLED,,
664,2468595148,2024-11-09T15:00:00Z,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1021042520,3554359906,Meer dan,Over,3400.0,1500.0,"Strand Larsen, Jørgen",OT_OVER,2024-11-06T05:42:42Z,12/5,240,OPEN,ENABLED,,
