,bet_offer_id,criterion_id,criterion_label,criterion_english_label,occurrence_type,lifetime,bet_offer_type_id,bet_offer_type_name,bet_offer_type_english_name,event_id,outcome_id,outcome_label,outcome_english_label,odds,line,participant,type,changed_date,odds_fractional,odds_american,status,cash_out_status,home_score,away_score,event_name,sport,group_name
173,2484152460,1004544391,Totaal Aantal Schoten Door Borussia Dortmund (Afgehandeld Volgens Opta-Gegevens),Total Shots by Borussia Dortmund (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176815,Meer dan,Over,1810.0,14500.0,,OT_OVER,2025-01-21T14:53:00Z,4/5,-124,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
174,2484152460,1004544391,Totaal Aantal Schoten Door Borussia Dortmund (Afgehandeld Volgens Opta-Gegevens),Total Shots by Borussia Dortmund (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176831,Minder dan,Under,1790.0,14500.0,,OT_UNDER,2025-01-21T14:53:00Z,10/13,-127,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
175,2484152463,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176820,Ja,Yes,10000.0,1000.0,"Dallinga, Thijs",OT_YES,2025-01-21T14:53:01Z,9/1,900,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
176,2484152464,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176822,Ja,Yes,2950.0,1000.0,"Duranville, Julien",OT_YES,2025-01-21T14:53:01Z,39/20,195,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
177,2484152466,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176825,Ja,Yes,4600.0,1000.0,"Iling, Samuel",OT_YES,2025-01-21T14:53:01Z,18/5,360,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
178,2484152467,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176827,Meer dan,Over,4400.0,500.0,"Freuler, Remo",OT_OVER,2025-01-21T14:53:00Z,17/5,340,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
179,2484152467,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176843,Minder dan,Under,1160.0,500.0,"Freuler, Remo",OT_UNDER,2025-01-21T14:53:00Z,2/13,-625,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
180,2484152469,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176830,Ja,Yes,16000.0,1000.0,"Sabitzer, Marcel",OT_YES,2025-01-21T14:53:01Z,15/1,1500,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
181,2484152471,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176835,Ja,Yes,3800.0,1000.0,"Urbanski, Kacper",OT_YES,2025-01-21T14:53:01Z,14/5,280,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
182,2484152472,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176836,Ja,Yes,26000.0,1000.0,"Beukema, Sam",OT_YES,2025-01-21T14:53:01Z,25/1,2500,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
183,2484152473,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176837,Meer dan,Over,3450.0,1500.0,"Odgaard, Jens",OT_OVER,2025-01-21T14:53:01Z,49/20,245,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
184,2484152473,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176849,Minder dan,Under,1250.0,1500.0,"Odgaard, Jens",OT_UNDER,2025-01-21T14:53:01Z,1/4,-400,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
185,2484152476,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176852,Meer dan,Over,4600.0,500.0,"Holm, Emil",OT_OVER,2025-01-21T14:53:01Z,18/5,360,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
186,2484152476,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176862,Minder dan,Under,1150.0,500.0,"Holm, Emil",OT_UNDER,2025-01-21T14:53:01Z,1/7,-670,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
187,2484152477,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176853,Ja,Yes,2880.0,1000.0,"Guirassy, Sehrou",OT_YES,2025-01-21T14:53:01Z,15/8,188,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
188,2484152478,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176854,Ja,Yes,11500.0,1000.0,"Duranville, Julien",OT_YES,2025-01-21T14:53:01Z,21/2,1050,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
189,2484152479,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176855,Ja,Yes,5800.0,1000.0,"Gross, Pascal",OT_YES,2025-01-21T14:53:01Z,24/5,480,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
190,2484152480,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1022274708,3608176856,Meer dan,Over,3050.0,3500.0,,OT_OVER,2025-01-21T14:53:00Z,41/20,205,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
191,2484152480,1002244276,Asian Totaal,Asian Total,GOALS,FULL_TIME,21,Asian Over/Under,Asian Over/Under,1022274708,3608176871,Minder dan,Under,1360.0,3500.0,,OT_UNDER,2025-01-21T14:53:00Z,7/20,-278,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
192,2484152481,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1022274708,3608176857,Meer dan,Over,1370.0,500.0,,OT_OVER,2025-01-21T14:53:00Z,4/11,-275,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
193,2484152481,1002558602,Asian Totaal - 1e Helft,Asian Total - 1st Half,GOALS,,21,Asian Over/Under,Asian Over/Under,1022274708,3608176872,Minder dan,Under,3050.0,500.0,,OT_UNDER,2025-01-21T14:53:00Z,41/20,205,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
194,2484152482,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176860,Meer dan,Over,1330.0,24500.0,,OT_OVER,2025-01-21T14:53:01Z,33/100,-305,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
195,2484152482,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176880,Minder dan,Under,2800.0,24500.0,,OT_UNDER,2025-01-21T14:53:01Z,9/5,180,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
196,2484152486,1004544390,Totaal Aantal Schoten Door Bologna (Afgehandeld Volgens Opta-Gegevens),Total Shots by Bologna (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176866,Meer dan,Over,1560.0,11500.0,,OT_OVER,2025-01-21T14:53:00Z,11/20,-180,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
197,2484152486,1004544390,Totaal Aantal Schoten Door Bologna (Afgehandeld Volgens Opta-Gegevens),Total Shots by Bologna (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176896,Minder dan,Under,2120.0,11500.0,,OT_UNDER,2025-01-21T14:53:00Z,11/10,112,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
198,2484152487,1002035667,Totaal Aantal Schoten op Doel (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176868,Meer dan,Over,1230.0,7500.0,,OT_OVER,2025-01-21T14:53:00Z,2/9,-435,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
199,2484152487,1002035667,Totaal Aantal Schoten op Doel (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176899,Minder dan,Under,3700.0,7500.0,,OT_UNDER,2025-01-21T14:53:00Z,27/10,270,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
200,2484152489,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176873,Ja,Yes,31000.0,1000.0,"Can, Emre",OT_YES,2025-01-21T14:53:01Z,30/1,3000,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
201,2484152490,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176874,Meer dan,Over,1810.0,27500.0,,OT_OVER,2025-01-21T14:53:00Z,4/5,-124,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
202,2484152490,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176902,Minder dan,Under,1790.0,27500.0,,OT_UNDER,2025-01-21T14:53:00Z,10/13,-127,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
203,2484152491,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176875,Ja,Yes,6750.0,1000.0,"Malen, Donyell",OT_YES,2025-01-21T14:53:01Z,23/4,575,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
204,2484152493,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176878,Meer dan,Over,2300.0,500.0,"Brandt, Julian",OT_OVER,2025-01-21T14:53:01Z,13/10,130,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
205,2484152493,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176906,Minder dan,Under,1530.0,500.0,"Brandt, Julian",OT_UNDER,2025-01-21T14:53:01Z,13/25,-190,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
206,2484152495,2100034871,Paal of Lat Worden Geraakt in de Wedstrijd (Afgewikkeld volgens Opta-gegevens. Met uitzondering van situaties waarbij een doelpunt direct volgt na het raken van de paal of lat. Schoten tegen het houtwerk worden alleen toegeschreven aan het aanvallende team),Woodwork to be Hit in the Match (Settled using Opta data. Excluding woodwork hits that result directly in a goal. Woodwork hits are only counted for the attacking team),,FULL_TIME,18,Ja/Nee,Yes/No,1022274708,3608176911,Ja,Yes,1770.0,,,OT_YES,2025-01-21T14:53:00Z,3/4,-130,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
207,2484152497,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176883,Meer dan,Over,2400.0,500.0,"Fabbian, Giovanni",OT_OVER,2025-01-21T14:53:01Z,7/5,140,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
208,2484152497,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176913,Minder dan,Under,1490.0,500.0,"Fabbian, Giovanni",OT_UNDER,2025-01-21T14:53:01Z,12/25,-205,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
209,2484152498,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022274708,3608176884,1,1,6750.0,-1000.0,Bologna,1,2025-01-21T14:53:00Z,23/4,575,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
210,2484152498,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022274708,3608176914,X,X,5000.0,-1000.0,,OT_CROSS,2025-01-21T14:53:00Z,4/1,400,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
211,2484152498,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022274708,3608176942,2,2,1360.0,-1000.0,Borussia Dortmund,2,2025-01-21T14:53:00Z,7/20,-278,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
212,2484152499,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176885,Ja,Yes,4100.0,1000.0,"Castro, Santiago",OT_YES,2025-01-21T14:53:00Z,3/1,310,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
213,2484152504,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176893,Bologna,Bologna,2700.0,-250.0,Bologna,OT_UNTYPED,2025-01-21T14:53:01Z,17/10,170,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
214,2484152504,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176921,Borussia Dortmund,Borussia Dortmund,1460.0,250.0,Borussia Dortmund,OT_UNTYPED,2025-01-21T14:53:01Z,4/9,-220,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
215,2484152505,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176894,Ja,Yes,6250.0,1000.0,"Holm, Emil",OT_YES,2025-01-21T14:53:01Z,21/4,525,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
216,2484152506,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176895,Ja,Yes,7000.0,1000.0,"Moro, Nikola",OT_YES,2025-01-21T14:53:00Z,6/1,600,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
217,2484152507,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176897,Meer dan,Over,2200.0,1500.0,"Brandt, Julian",OT_OVER,2025-01-21T14:53:00Z,6/5,120,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
218,2484152510,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176907,Ja,Yes,10500.0,1000.0,"Dallinga, Thijs",OT_YES,2025-01-21T14:53:00Z,19/2,950,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
219,2484152511,1003314795,Scoort of Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To score or give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176909,Ja,Yes,3050.0,1000.0,"Ferguson, Lewis",OT_YES,2025-01-21T14:53:01Z,41/20,205,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
220,2484152513,1001159997,Scoort van Buiten het Strafschopgebied,To score from outside the penalty box,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176926,Ja,Yes,17000.0,1000.0,"Urbanski, Kacper",OT_YES,2025-01-21T14:53:00Z,16/1,1600,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
221,2484152516,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176930,Bologna,Bologna,1570.0,250.0,Bologna,OT_UNTYPED,2025-01-21T14:53:00Z,11/20,-177,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
222,2484152516,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176960,Borussia Dortmund,Borussia Dortmund,2380.0,-250.0,Borussia Dortmund,OT_UNTYPED,2025-01-21T14:53:00Z,11/8,138,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
223,2484152517,1001159886,Scoort,To Score,GOALS,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176931,Ja,Yes,13000.0,1000.0,"Couto, Yan",OT_YES,2025-01-21T14:53:00Z,12/1,1200,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
224,2484152518,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176932,Meer dan,Over,2330.0,1500.0,"Sabitzer, Marcel",OT_OVER,2025-01-21T14:53:00Z,13/10,133,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
225,2484152519,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176934,Meer dan,Over,3300.0,2500.0,"Duranville, Julien",OT_OVER,2025-01-21T14:53:00Z,23/10,230,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
226,2484152522,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176941,Ja,Yes,6400.0,1000.0,"Nmecha, Felix",OT_YES,2025-01-21T14:53:00Z,27/5,540,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
227,2484152526,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176946,Meer dan,Over,1450.0,25500.0,,OT_OVER,2025-01-21T14:53:01Z,4/9,-225,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
228,2484152526,1004544389,Totaal Aantal Schoten (Afgehandeld Volgens Opta-Gegevens),Total Shots (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176977,Minder dan,Under,2380.0,25500.0,,OT_UNDER,2025-01-21T14:53:01Z,11/8,138,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
229,2484152536,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176964,Bologna,Bologna,3350.0,-500.0,Bologna,OT_UNTYPED,2025-01-21T14:53:00Z,47/20,235,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
230,2484152536,1002275573,Asian Handicap – 1e Helft,Asian Handicap - 1st Half,GOALS,,7,Asian Handicap,Asian Handicap,1022274708,3608176989,Borussia Dortmund,Borussia Dortmund,1300.0,500.0,Borussia Dortmund,OT_UNTYPED,2025-01-21T14:53:00Z,3/10,-335,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
231,2484152541,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176984,Ja,Yes,29000.0,1000.0,"Lucumí, Jhon",OT_YES,2025-01-21T14:53:00Z,28/1,2800,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
232,2484152542,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608176988,Meer dan,Over,1770.0,500.0,"Ferguson, Lewis",OT_OVER,2025-01-21T14:53:00Z,3/4,-130,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
233,2484152542,1002035662,Schoten van Speler op Doel (Afgehandeld Volgens Opta-Gegevens),Player's shots on target (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608177009,Minder dan,Under,1920.0,500.0,"Ferguson, Lewis",OT_UNDER,2025-01-21T14:53:00Z,10/11,-109,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
234,2484152545,1002035672,Totaal Aantal Schoten op Doel door Bologna (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Bologna (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608176996,Meer dan,Over,1180.0,2500.0,,OT_OVER,2025-01-21T14:53:01Z,1/6,-560,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
235,2484152545,1002035672,Totaal Aantal Schoten op Doel door Bologna (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Bologna (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608210242,Minder dan,Under,4300.0,2500.0,,OT_UNDER,2025-01-21T14:53:01Z,33/10,330,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
236,2484152547,1001642863,Beide Teams Scoren - 1e Helft,Both Teams To Score - 1st Half,,,18,Ja/Nee,Yes/No,1022274708,3608210280,Ja,Yes,4100.0,,,OT_YES,2025-01-21T14:53:01Z,3/1,310,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
237,2484152547,1001642863,Beide Teams Scoren - 1e Helft,Both Teams To Score - 1st Half,,,18,Ja/Nee,Yes/No,1022274708,3608210389,Nee,No,1190.0,,,OT_NO,2025-01-21T14:53:01Z,2/11,-530,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
238,2484152548,1002035671,Totaal Aantal Schoten op Doel door Borussia Dortmund (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Borussia Dortmund (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608177000,Meer dan,Over,1470.0,4500.0,,OT_OVER,2025-01-21T14:53:00Z,4/9,-215,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
239,2484152548,1002035671,Totaal Aantal Schoten op Doel door Borussia Dortmund (Afgehandeld Volgens Opta-Gegevens),Total Shots on Target by Borussia Dortmund (Settled using Opta data),,FULL_TIME,6,Over/Onder,Over/Under,1022274708,3608210247,Minder dan,Under,2480.0,4500.0,,OT_UNDER,2025-01-21T14:53:00Z,29/20,148,OPEN,DISABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
240,2484152549,1003194958,Totaal Aantal Doelpunten door Bologna - 1e Helft,Total Goals by Bologna - 1st Half,,,6,Over/Onder,Over/Under,1022274708,3608177001,Meer dan,Over,2100.0,500.0,,OT_OVER,2025-01-21T14:53:01Z,11/10,110,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
241,2484152549,1003194958,Totaal Aantal Doelpunten door Bologna - 1e Helft,Total Goals by Bologna - 1st Half,,,6,Over/Onder,Over/Under,1022274708,3608210249,Minder dan,Under,1640.0,500.0,,OT_UNDER,2025-01-21T14:53:01Z,16/25,-157,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
242,2484152560,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608177015,Ja,Yes,13000.0,1000.0,"Schlotterbeck, Nico",OT_YES,2025-01-21T14:53:01Z,12/1,1200,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
243,2484152563,1004544421,Schoten van Speler (Afgehandeld Volgens Opta-Gegevens),Player's shots (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210246,Meer dan,Over,1140.0,500.0,"Malen, Donyell",OT_OVER,2025-01-21T14:53:01Z,2/15,-715,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
244,2484152565,1001159730,Scoort met een Kopbal,To score from a header,,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210252,Ja,Yes,12000.0,1000.0,"Malen, Donyell",OT_YES,2025-01-21T14:53:00Z,11/1,1100,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
245,2484152567,1001264082,Geeft Een Assist (Afgehandeld volgens Opta-gegevens),To give an assist (Settled using Opta data),,FULL_TIME,127,Player Occurrence Line,Player Occurrence Line,1022274708,3608210255,Ja,Yes,5100.0,1000.0,"Couto, Yan",OT_YES,2025-01-21T14:53:02Z,4/1,410,OPEN,ENABLED,,,Bologna vs Borussia Dortmund,FOOTBALL,N/A
