,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
9076,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 81.5,Over,2.2,6,5,HL,1,Basketbal,Brazilie NBB
9077,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Sao Jose dos Campos by 1-5,5.5,9,2,--,,Basketbal,Brazilie NBB
9078,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Minas Tenis Clube MG by 11+,2.6,8,5,--,,Basketbal,Brazilie NBB
9079,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Sao Jose dos Campos by 11+,8.0,7,1,--,,Basketbal,Brazilie NBB
9080,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Minas Tenis Clube MG by 1-5,4.25,13,4,--,,Basketbal,Brazilie NBB
9081,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Minas Tenis Clube MG by 6-10,4.0,3,1,--,,Basketbal,Brazilie NBB
9082,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Winning Margin 11+,Sao Jose dos Campos by 6-10,7.5,13,2,--,,Basketbal,Brazilie NBB
9083,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 6.5,Sao Jose dos Campos,1.69,69,100,WH,1,Basketbal,Brazilie NBB
9084,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 6.5,Minas Tenis Clube MG,2.05,21,20,WH,2,Basketbal,Brazilie NBB
9085,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd - Resultaat (excl. OT),Sao Jose dos Campos,2.9,19,10,MR,1,Basketbal,Brazilie NBB
9086,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd - Resultaat (excl. OT),Gelijkspel,14.0,13,1,MR,D,Basketbal,Brazilie NBB
9087,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd - Resultaat (excl. OT),Minas Tenis Clube MG,1.47,47,100,MR,2,Basketbal,Brazilie NBB
9088,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Sao Jose dos Campos - Gelijkspel,26.0,25,1,HF,2,Basketbal,Brazilie NBB
9089,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Minas Tenis Clube MG - Gelijkspel,26.0,25,1,HF,8,Basketbal,Brazilie NBB
9090,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Brazilie NBB
9091,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Gelijkspel - Minas Tenis Clube MG,29.0,28,1,HF,6,Basketbal,Brazilie NBB
9092,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Sao Jose dos Campos - Minas Tenis Clube MG,5.5,9,2,HF,3,Basketbal,Brazilie NBB
9093,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Minas Tenis Clube MG - Minas Tenis Clube MG,1.78,39,50,HF,9,Basketbal,Brazilie NBB
9094,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Sao Jose dos Campos - Sao Jose dos Campos,3.75,11,4,HF,1,Basketbal,Brazilie NBB
9095,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Minas Tenis Clube MG - Sao Jose dos Campos,8.5,15,2,HF,7,Basketbal,Brazilie NBB
9096,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Half-Time / Full-Time,Gelijkspel - Sao Jose dos Campos,51.0,50,1,HF,4,Basketbal,Brazilie NBB
9097,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 80.5,Over,2.0,1,1,HL,1,Basketbal,Brazilie NBB
9098,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 80.5,Under,1.71,71,100,HL,L,Basketbal,Brazilie NBB
9099,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 74.5,Under,1.87,87,100,HL,L,Basketbal,Brazilie NBB
9100,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 74.5,Over,1.83,83,100,HL,1,Basketbal,Brazilie NBB
9101,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 7.5,Minas Tenis Clube MG,2.2,6,5,WH,2,Basketbal,Brazilie NBB
9102,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 7.5,Sao Jose dos Campos,1.59,59,100,WH,1,Basketbal,Brazilie NBB
9103,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 154.5,Under,1.83,83,100,HL,L,Basketbal,Brazilie NBB
9104,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 154.5,Over,1.87,87,100,HL,1,Basketbal,Brazilie NBB
9105,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 3.5,Minas Tenis Clube MG,1.61,61,100,WH,2,Basketbal,Brazilie NBB
9106,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 3.5,Sao Jose dos Campos,2.15,23,20,WH,1,Basketbal,Brazilie NBB
9107,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 153.5,Under,1.91,91,100,HL,L,Basketbal,Brazilie NBB
9108,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 153.5,Over,1.78,39,50,HL,1,Basketbal,Brazilie NBB
9109,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 80.0,Under,1.78,39,50,HL,L,Basketbal,Brazilie NBB
9110,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 80.0,Over,1.91,91,100,HL,1,Basketbal,Brazilie NBB
9111,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 74.0,Under,1.98,49,50,HL,L,Basketbal,Brazilie NBB
9112,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 74.0,Over,1.73,73,100,HL,1,Basketbal,Brazilie NBB
9113,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 76.0,Over,2.1,11,10,HL,1,Basketbal,Brazilie NBB
9114,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 76.0,Under,1.67,67,100,HL,L,Basketbal,Brazilie NBB
9115,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 76.5,Over,2.15,23,20,HL,1,Basketbal,Brazilie NBB
9116,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 76.5,Under,1.61,61,100,HL,L,Basketbal,Brazilie NBB
9117,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 79.5,Over,1.83,83,100,HL,1,Basketbal,Brazilie NBB
9118,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 79.5,Under,1.87,87,100,HL,L,Basketbal,Brazilie NBB
9119,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 73.5,Under,2.05,21,20,HL,L,Basketbal,Brazilie NBB
9120,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 73.5,Over,1.67,67,100,HL,1,Basketbal,Brazilie NBB
9121,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 79.0,Under,1.93,93,100,HL,L,Basketbal,Brazilie NBB
9122,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 79.0,Over,1.77,77,100,HL,1,Basketbal,Brazilie NBB
9123,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 78.5,Under,2.0,1,1,HL,L,Basketbal,Brazilie NBB
9124,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 78.5,Over,1.71,71,100,HL,1,Basketbal,Brazilie NBB
9125,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 155.0,Under,1.78,39,50,HL,L,Basketbal,Brazilie NBB
9126,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 155.0,Over,1.91,91,100,HL,1,Basketbal,Brazilie NBB
9127,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 152.5,Over,1.71,71,100,HL,1,Basketbal,Brazilie NBB
9128,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 152.5,Under,2.0,1,1,HL,L,Basketbal,Brazilie NBB
9129,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 154.0,Under,1.87,87,100,HL,L,Basketbal,Brazilie NBB
9130,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 154.0,Over,1.83,83,100,HL,1,Basketbal,Brazilie NBB
9131,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Minas Tenis Clube MG en Over 154.5,2.8,9,5,--,,Basketbal,Brazilie NBB
9132,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Sao Jose dos Campos en Under 154.5,5.5,9,2,--,,Basketbal,Brazilie NBB
9133,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Sao Jose dos Campos en Over 154.5,5.75,19,4,--,,Basketbal,Brazilie NBB
9134,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Wedstrijd Winnaar en Aantal Punten Over/Under 154.5,Minas Tenis Clube MG en Under 154.5,2.75,7,4,--,,Basketbal,Brazilie NBB
9135,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 153.0,Under,1.95,19,20,HL,L,Basketbal,Brazilie NBB
9136,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Aantal Punten - Over/Under 153.0,Over,1.73,73,100,HL,1,Basketbal,Brazilie NBB
9137,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 78.0,Under,2.1,11,10,HL,L,Basketbal,Brazilie NBB
9138,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 78.0,Over,1.63,63,100,HL,1,Basketbal,Brazilie NBB
9139,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 73.0,Under,2.15,23,20,HL,L,Basketbal,Brazilie NBB
9140,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 73.0,Over,1.61,61,100,HL,1,Basketbal,Brazilie NBB
9141,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 77.5,Over,1.59,59,100,HL,1,Basketbal,Brazilie NBB
9142,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Minas Tenis Clube MG Aantal Punten - Over/Under 77.5,Under,2.2,6,5,HL,L,Basketbal,Brazilie NBB
9143,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 2.5,Sao Jose dos Campos,2.3,13,10,WH,1,Basketbal,Brazilie NBB
9144,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 2.5,Minas Tenis Clube MG,1.54,27,50,WH,2,Basketbal,Brazilie NBB
9145,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 72.5,Over,1.57,57,100,HL,1,Basketbal,Brazilie NBB
9146,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Sao Jose dos Campos Aantal Punten - Over/Under 72.5,Under,2.25,5,4,HL,L,Basketbal,Brazilie NBB
9147,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 8.5,Minas Tenis Clube MG,2.4,7,5,WH,2,Basketbal,Brazilie NBB
9148,6605226,Sao Jose dos Campos vs Minas Tenis Clube MG,Handicap - Winnaar 8.5,Sao Jose dos Campos,1.5,1,2,WH,1,Basketbal,Brazilie NBB
9149,6618953,Filip Kujawa vs Adam Linek,Wedstrijd,Filip Kujawa,1.83,83,100,HH,1,Tafeltennis,TT Elite Series
9151,6618953,Filip Kujawa vs Adam Linek,Wedstrijd,Adam Linek,1.87,87,100,HH,2,Tafeltennis,TT Elite Series
9153,6535078,Defensor Sporting vs Urupan de Pando,Winnaar,Urupan de Pando,3.65,53,20,HH,2,Basketbal,Uruguayan Basketball Liga
9154,6535078,Defensor Sporting vs Urupan de Pando,Winnaar,Defensor Sporting,1.22,11,50,HH,1,Basketbal,Uruguayan Basketball Liga
9155,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -8.5,Defensor Sporting,1.83,83,100,WH,1,Basketbal,Uruguayan Basketball Liga
9156,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -8.5,Urupan de Pando,1.78,39,50,WH,2,Basketbal,Uruguayan Basketball Liga
9157,6535078,Defensor Sporting vs Urupan de Pando,Will there Be Overtime,Ja,7.5,13,2,--,,Basketbal,Uruguayan Basketball Liga
9158,6535078,Defensor Sporting vs Urupan de Pando,Will there Be Overtime,Nee,1.01,1,100,--,,Basketbal,Uruguayan Basketball Liga
9159,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Defensor Sporting by 11+,1.98,49,50,--,,Basketbal,Uruguayan Basketball Liga
9160,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Defensor Sporting by 6-10,3.75,11,4,--,,Basketbal,Uruguayan Basketball Liga
9161,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Urupan de Pando by 11+,13.0,12,1,--,,Basketbal,Uruguayan Basketball Liga
9162,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Urupan de Pando by 6-10,10.0,9,1,--,,Basketbal,Uruguayan Basketball Liga
9163,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Defensor Sporting by 1-5,4.75,15,4,--,,Basketbal,Uruguayan Basketball Liga
9164,6535078,Defensor Sporting vs Urupan de Pando,Winning Margin 11+,Urupan de Pando by 1-5,7.25,25,4,--,,Basketbal,Uruguayan Basketball Liga
9165,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Gelijkspel - Defensor Sporting,26.0,25,1,HF,4,Basketbal,Uruguayan Basketball Liga
9166,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Defensor Sporting - Gelijkspel,29.0,28,1,HF,2,Basketbal,Uruguayan Basketball Liga
9167,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Defensor Sporting - Defensor Sporting,1.5,1,2,HF,1,Basketbal,Uruguayan Basketball Liga
9168,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Urupan de Pando - Gelijkspel,34.0,33,1,HF,8,Basketbal,Uruguayan Basketball Liga
9169,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Gelijkspel - Gelijkspel,201.0,200,1,HF,5,Basketbal,Uruguayan Basketball Liga
9170,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Urupan de Pando - Urupan de Pando,5.5,9,2,HF,9,Basketbal,Uruguayan Basketball Liga
9171,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Defensor Sporting - Urupan de Pando,11.0,10,1,HF,3,Basketbal,Uruguayan Basketball Liga
9172,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Gelijkspel - Urupan de Pando,71.0,70,1,HF,6,Basketbal,Uruguayan Basketball Liga
9173,6535078,Defensor Sporting vs Urupan de Pando,Half-Time / Full-Time,Urupan de Pando - Defensor Sporting,5.25,17,4,HF,7,Basketbal,Uruguayan Basketball Liga
9174,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 167.5,Over,1.73,73,100,HL,1,Basketbal,Uruguayan Basketball Liga
9175,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 167.5,Under,1.91,91,100,HL,L,Basketbal,Uruguayan Basketball Liga
9176,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -7.5,Defensor Sporting,1.71,71,100,WH,1,Basketbal,Uruguayan Basketball Liga
9177,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -7.5,Urupan de Pando,1.93,93,100,WH,2,Basketbal,Uruguayan Basketball Liga
9178,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -9.5,Defensor Sporting,1.98,49,50,WH,1,Basketbal,Uruguayan Basketball Liga
9179,6535078,Defensor Sporting vs Urupan de Pando,Handicap - Winnaar -9.5,Urupan de Pando,1.67,67,100,WH,2,Basketbal,Uruguayan Basketball Liga
9180,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 168.5,Over,1.83,83,100,HL,1,Basketbal,Uruguayan Basketball Liga
9181,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 168.5,Under,1.83,83,100,HL,L,Basketbal,Uruguayan Basketball Liga
9182,6535078,Defensor Sporting vs Urupan de Pando,Wedstrijd Winnaar en Aantal Punten Over/Under 168.5,Defensor Sporting en Under 168.5,2.35,27,20,--,,Basketbal,Uruguayan Basketball Liga
9183,6535078,Defensor Sporting vs Urupan de Pando,Wedstrijd Winnaar en Aantal Punten Over/Under 168.5,Urupan de Pando en Under 168.5,7.75,27,4,--,,Basketbal,Uruguayan Basketball Liga
9184,6535078,Defensor Sporting vs Urupan de Pando,Wedstrijd Winnaar en Aantal Punten Over/Under 168.5,Urupan de Pando en Over 168.5,7.75,27,4,--,,Basketbal,Uruguayan Basketball Liga
9185,6535078,Defensor Sporting vs Urupan de Pando,Wedstrijd Winnaar en Aantal Punten Over/Under 168.5,Defensor Sporting en Over 168.5,2.35,27,20,--,,Basketbal,Uruguayan Basketball Liga
9186,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 169.5,Under,1.73,73,100,HL,L,Basketbal,Uruguayan Basketball Liga
9187,6535078,Defensor Sporting vs Urupan de Pando,Aantal Punten - Over/Under 169.5,Over,1.91,91,100,HL,1,Basketbal,Uruguayan Basketball Liga
9188,6618962,Grzegorz Marud vs Schaniel Krzysztof,Wedstrijd,Schaniel Krzysztof,1.61,61,100,HH,2,Tafeltennis,TT Elite Series
9190,6618962,Grzegorz Marud vs Schaniel Krzysztof,Wedstrijd,Grzegorz Marud,2.2,6,5,HH,1,Tafeltennis,TT Elite Series
9192,6618970,Bartlomiej Wisniewski vs Marcin Kowalczyk,Wedstrijd,Bartlomiej Wisniewski,1.12,3,25,HH,1,Tafeltennis,TT Elite Series
9194,6618970,Bartlomiej Wisniewski vs Marcin Kowalczyk,Wedstrijd,Marcin Kowalczyk,5.25,17,4,HH,2,Tafeltennis,TT Elite Series
9196,6618963,Dawid Kotwica vs Filip Kujawa,Wedstrijd,Filip Kujawa,1.63,63,100,HH,2,Tafeltennis,TT Elite Series
9198,6618963,Dawid Kotwica vs Filip Kujawa,Wedstrijd,Dawid Kotwica,2.1,11,10,HH,1,Tafeltennis,TT Elite Series
9200,6618966,Grzegorz Poliniewicz vs Krzysztof Wloczko,Wedstrijd,Krzysztof Wloczko,1.47,47,100,HH,2,Tafeltennis,TT Elite Series
9202,6618966,Grzegorz Poliniewicz vs Krzysztof Wloczko,Wedstrijd,Grzegorz Poliniewicz,2.5,6,4,HH,1,Tafeltennis,TT Elite Series
9204,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 164.5,Under,1.83,83,100,HL,L,Basketbal,Argentinië NBL A
9206,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 164.5,Over,1.87,87,100,HL,1,Basketbal,Argentinië NBL A
9208,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 6.5,Quimsa Santiago Del Estero,1.73,73,100,WH,2,Basketbal,Argentinië NBL A
9210,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 6.5,Union de Santa Fe,1.98,49,50,WH,1,Basketbal,Argentinië NBL A
9212,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 4.5,Union de Santa Fe,2.35,27,20,WH,1,Basketbal,Argentinië NBL A
9214,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 4.5,Quimsa Santiago Del Estero,1.51,51,100,WH,2,Basketbal,Argentinië NBL A
9216,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Winnaar,Quimsa Santiago Del Estero,1.29,29,100,HH,2,Basketbal,Argentinië NBL A
9218,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Winnaar,Union de Santa Fe,3.25,9,4,HH,1,Basketbal,Argentinië NBL A
9220,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 8.5,Quimsa Santiago Del Estero,2.0,1,1,WH,2,Basketbal,Argentinië NBL A
9222,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 8.5,Union de Santa Fe,1.71,71,100,WH,1,Basketbal,Argentinië NBL A
9224,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd - Resultaat (excl. OT),Quimsa Santiago Del Estero,1.33,33,100,MR,2,Basketbal,Argentinië NBL A
9226,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd - Resultaat (excl. OT),Union de Santa Fe,3.45,49,20,MR,1,Basketbal,Argentinië NBL A
9228,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd - Resultaat (excl. OT),Gelijkspel,16.5,31,2,MR,D,Basketbal,Argentinië NBL A
9230,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 5.5,Quimsa Santiago Del Estero,1.61,61,100,WH,2,Basketbal,Argentinië NBL A
9232,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 5.5,Union de Santa Fe,2.15,23,20,WH,1,Basketbal,Argentinië NBL A
9234,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 7.5,Union de Santa Fe,1.83,83,100,WH,1,Basketbal,Argentinië NBL A
9236,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Handicap - Winnaar 7.5,Quimsa Santiago Del Estero,1.83,83,100,WH,2,Basketbal,Argentinië NBL A
9238,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Quimsa Santiago Del Estero Aantal Punten - Over/Under 85.5,Under,1.91,91,100,HL,L,Basketbal,Argentinië NBL A
9240,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Quimsa Santiago Del Estero Aantal Punten - Over/Under 85.5,Over,1.78,39,50,HL,1,Basketbal,Argentinië NBL A
9242,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 79.0,Under,1.78,39,50,HL,L,Basketbal,Argentinië NBL A
9244,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 79.0,Over,1.91,91,100,HL,1,Basketbal,Argentinië NBL A
9246,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 165.5,Over,1.93,93,100,HL,1,Basketbal,Argentinië NBL A
9248,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 165.5,Under,1.77,77,100,HL,L,Basketbal,Argentinië NBL A
9250,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 77.5,Under,2.05,21,20,HL,L,Basketbal,Argentinië NBL A
9252,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 77.5,Over,1.69,69,100,HL,1,Basketbal,Argentinië NBL A
9254,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 78.5,Over,1.83,83,100,HL,1,Basketbal,Argentinië NBL A
9256,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 78.5,Under,1.87,87,100,HL,L,Basketbal,Argentinië NBL A
9258,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 165.0,Over,1.91,91,100,HL,1,Basketbal,Argentinië NBL A
9260,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 165.0,Under,1.8,4,5,HL,L,Basketbal,Argentinië NBL A
9262,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 164.0,Over,1.83,83,100,HL,1,Basketbal,Argentinië NBL A
9264,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Aantal Punten - Over/Under 164.0,Under,1.87,87,100,HL,L,Basketbal,Argentinië NBL A
9266,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Union de Santa Fe en Under 164.5,6.75,23,4,--,,Basketbal,Argentinië NBL A
9268,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Quimsa Santiago Del Estero en Under 164.5,2.5,6,4,--,,Basketbal,Argentinië NBL A
9270,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Union de Santa Fe en Over 164.5,6.75,23,4,--,,Basketbal,Argentinië NBL A
9272,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Wedstrijd Winnaar en Aantal Punten Over/Under 164.5,Quimsa Santiago Del Estero en Over 164.5,2.5,6,4,--,,Basketbal,Argentinië NBL A
9274,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 80.0,Under,1.65,13,20,HL,L,Basketbal,Argentinië NBL A
9276,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Union de Santa Fe Aantal Punten - Over/Under 80.0,Over,2.1,11,10,HL,1,Basketbal,Argentinië NBL A
9278,6518931,Union de Santa Fe vs Quimsa Santiago Del Estero,Quimsa Santiago Del Estero Aantal Punten - Over/Under 84.5,Under,2.1,11,10,HL,L,Basketbal,Argentinië NBL A
