,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
18534,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat -1.0,Gelijkspel,4.25,13,4,MH,L,Voetbal,Finland Liiga Cup
18535,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Aantal Goals - Over/Under 1.5,Under,1.49,49,100,HL,L,Voetbal,Finland Liiga Cup
18536,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Aantal Goals - Over/Under 1.5,Over,2.25,5,4,HL,1,Voetbal,Finland Liiga Cup
18537,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 3.5,Over,2.45,29,20,HL,1,Voetbal,Finland Liiga Cup
18538,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 3.5,Under,1.44,11,25,HL,L,Voetbal,Finland Liiga Cup
18539,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 2.5,Over,1.59,59,100,HL,1,Voetbal,Finland Liiga Cup
18540,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 2.5,Under,2.1,11,10,HL,L,Voetbal,Finland Liiga Cup
18541,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Wint Beide Helften,Nee,1.05,1,20,--,,Voetbal,Finland Liiga Cup
18542,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Wint Beide Helften,Ja,6.0,5,1,--,,Voetbal,Finland Liiga Cup
18543,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Aantal Goals Over/Under 1.5,Over,1.77,77,100,HL,1,Voetbal,Finland Liiga Cup
18544,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Aantal Goals Over/Under 1.5,Under,1.8,4,5,HL,L,Voetbal,Finland Liiga Cup
18545,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka 2e Helft: Aantal Goals Over/Under 0.5,Under,2.05,21,20,HL,L,Voetbal,Finland Liiga Cup
18546,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka 2e Helft: Aantal Goals Over/Under 0.5,Over,1.63,63,100,HL,1,Voetbal,Finland Liiga Cup
18547,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Beide Teams Scoren,Nee,1.36,9,25,--,,Voetbal,Finland Liiga Cup
18548,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Beide Teams Scoren,Ja,2.7,17,10,--,,Voetbal,Finland Liiga Cup
18549,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 1.0,FC Ktp Kotka,4.75,15,4,MH,2,Voetbal,Finland Liiga Cup
18550,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 1.0,Gelijkspel,4.25,13,4,MH,L,Voetbal,Finland Liiga Cup
18551,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 1.0,FC Haka,1.44,11,25,MH,1,Voetbal,Finland Liiga Cup
18552,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Aantal Goals - Over/Under 2.5,Over,4.5,7,2,HL,1,Voetbal,Finland Liiga Cup
18553,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Aantal Goals - Over/Under 2.5,Under,1.11,11,100,HL,L,Voetbal,Finland Liiga Cup
18554,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Beide Teams Scoren,Ja,3.4,12,5,--,,Voetbal,Finland Liiga Cup
18555,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Beide Teams Scoren,Nee,1.23,23,100,--,,Voetbal,Finland Liiga Cup
18556,6628330,FC Haka vs FC Ktp Kotka,FC Haka 1e Helft: Aantal Goals - Over/Under 0.5,Over,1.83,83,100,HL,1,Voetbal,Finland Liiga Cup
18557,6628330,FC Haka vs FC Ktp Kotka,FC Haka 1e Helft: Aantal Goals - Over/Under 0.5,Under,1.78,39,50,HL,L,Voetbal,Finland Liiga Cup
18558,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Draw No Bet,FC Haka,1.73,73,100,DN,1,Voetbal,Finland Liiga Cup
18559,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Draw No Bet,FC Ktp Kotka,1.83,83,100,DN,2,Voetbal,Finland Liiga Cup
18560,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Haka / FC Haka,3.65,53,20,HF,1,Voetbal,Finland Liiga Cup
18561,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Ktp Kotka / FC Haka,26.0,25,1,HF,7,Voetbal,Finland Liiga Cup
18562,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,Gelijkspel / Gelijkspel,5.5,9,2,HF,5,Voetbal,Finland Liiga Cup
18563,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Ktp Kotka / Gelijkspel,13.0,12,1,HF,8,Voetbal,Finland Liiga Cup
18564,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,Gelijkspel / FC Haka,5.75,19,4,HF,4,Voetbal,Finland Liiga Cup
18565,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Ktp Kotka / FC Ktp Kotka,3.85,57,20,HF,9,Voetbal,Finland Liiga Cup
18566,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,Gelijkspel / FC Ktp Kotka,6.0,5,1,HF,6,Voetbal,Finland Liiga Cup
18567,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Haka / FC Ktp Kotka,26.0,25,1,HF,3,Voetbal,Finland Liiga Cup
18568,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time,FC Haka / Gelijkspel,13.0,12,1,HF,2,Voetbal,Finland Liiga Cup
18569,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka 1e Helft: Aantal Goals - Over/Under 0.5,Under,1.73,73,100,HL,L,Voetbal,Finland Liiga Cup
18570,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka 1e Helft: Aantal Goals - Over/Under 0.5,Over,1.87,87,100,HL,1,Voetbal,Finland Liiga Cup
18571,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Resultaat,FC Haka,2.9,19,10,H1,1,Voetbal,Finland Liiga Cup
18572,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Resultaat,Gelijkspel,2.25,5,4,H1,D,Voetbal,Finland Liiga Cup
18573,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Resultaat,FC Ktp Kotka,3.0,2,1,H1,2,Voetbal,Finland Liiga Cup
18574,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 5.5,Over,6.75,23,4,HL,1,Voetbal,Finland Liiga Cup
18575,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 5.5,Under,1.05,1,20,HL,L,Voetbal,Finland Liiga Cup
18576,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 0.5,Under,8.0,7,1,HL,L,Voetbal,Finland Liiga Cup
18577,6628330,FC Haka vs FC Ktp Kotka,Aantal Goals - Over/Under 0.5,Over,1.02,1,50,HL,1,Voetbal,Finland Liiga Cup
18578,6628330,FC Haka vs FC Ktp Kotka,2e Helft: 1e Goal,No Score,4.5,7,2,--,,Voetbal,Finland Liiga Cup
18579,6628330,FC Haka vs FC Ktp Kotka,2e Helft: 1e Goal,FC Haka,2.05,21,20,--,,Voetbal,Finland Liiga Cup
18580,6628330,FC Haka vs FC Ktp Kotka,2e Helft: 1e Goal,FC Ktp Kotka,2.15,23,20,--,,Voetbal,Finland Liiga Cup
18581,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 1-1 - FC Haka 2-1,34.0,33,1,--,,Voetbal,Finland Liiga Cup
18582,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - 4+ goals,15.0,14,1,--,,Voetbal,Finland Liiga Cup
18583,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-0 - FC Haka 2-0,61.0,60,1,--,,Voetbal,Finland Liiga Cup
18584,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - 4+ goals,29.0,28,1,--,,Voetbal,Finland Liiga Cup
18585,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-0 - 4+ goals,21.0,20,1,--,,Voetbal,Finland Liiga Cup
18586,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - FC Haka 3-0,51.0,50,1,--,,Voetbal,Finland Liiga Cup
18587,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 3-0 - FC Ktp Kotka 3-0,201.0,200,1,--,,Voetbal,Finland Liiga Cup
18588,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-1 - FC Ktp Kotka 2-1,91.0,90,1,--,,Voetbal,Finland Liiga Cup
18589,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 3-0 - 4+ goals,61.0,60,1,--,,Voetbal,Finland Liiga Cup
18590,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - FC Ktp Kotka 2-0,26.0,25,1,--,,Voetbal,Finland Liiga Cup
18591,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Haka 3-0,101.0,100,1,--,,Voetbal,Finland Liiga Cup
18592,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 1-1 - 4+ goals,11.0,10,1,--,,Voetbal,Finland Liiga Cup
18593,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Haka 2-0,34.0,33,1,--,,Voetbal,Finland Liiga Cup
18594,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 3-0 - FC Haka 3-0,201.0,200,1,--,,Voetbal,Finland Liiga Cup
18595,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Ktp Kotka 3-0,126.0,125,1,--,,Voetbal,Finland Liiga Cup
18596,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-0 - FC Ktp Kotka 2-1,71.0,70,1,--,,Voetbal,Finland Liiga Cup
18597,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - FC Ktp Kotka 2-1,29.0,28,1,--,,Voetbal,Finland Liiga Cup
18598,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 3-0 - 4+ goals,51.0,50,1,--,,Voetbal,Finland Liiga Cup
18599,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - Gelijkspel 1-1,22.0,21,1,--,,Voetbal,Finland Liiga Cup
18600,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Ktp Kotka 1-0,15.0,14,1,--,,Voetbal,Finland Liiga Cup
18601,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Haka 1-0,15.0,14,1,--,,Voetbal,Finland Liiga Cup
18602,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - FC Ktp Kotka 2-1,51.0,50,1,--,,Voetbal,Finland Liiga Cup
18603,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - FC Ktp Kotka 3-0,61.0,60,1,--,,Voetbal,Finland Liiga Cup
18604,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-0 - 4+ goals,20.0,19,1,--,,Voetbal,Finland Liiga Cup
18605,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - FC Haka 2-0,23.0,22,1,--,,Voetbal,Finland Liiga Cup
18606,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-0 - FC Haka 3-0,71.0,70,1,--,,Voetbal,Finland Liiga Cup
18607,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-0 - FC Haka 2-1,71.0,70,1,--,,Voetbal,Finland Liiga Cup
18608,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-0 - FC Ktp Kotka 3-0,71.0,70,1,--,,Voetbal,Finland Liiga Cup
18609,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Gelijkspel 0-0,12.0,11,1,--,,Voetbal,Finland Liiga Cup
18610,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,4+ goals - 4+ goals,13.0,12,1,--,,Voetbal,Finland Liiga Cup
18611,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - Gelijkspel 1-1,18.0,17,1,--,,Voetbal,Finland Liiga Cup
18612,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Ktp Kotka 2-0,34.0,33,1,--,,Voetbal,Finland Liiga Cup
18613,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 1-1 - Gelijkspel 1-1,29.0,28,1,--,,Voetbal,Finland Liiga Cup
18614,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-1 - 4+ goals,19.0,18,1,--,,Voetbal,Finland Liiga Cup
18615,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-1 - 4+ goals,20.0,19,1,--,,Voetbal,Finland Liiga Cup
18616,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Haka 2-1,46.0,45,1,--,,Voetbal,Finland Liiga Cup
18617,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - FC Ktp Kotka 1-0,21.0,20,1,--,,Voetbal,Finland Liiga Cup
18618,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - FC Haka 2-1,29.0,28,1,--,,Voetbal,Finland Liiga Cup
18619,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - FC Haka 1-0,20.0,19,1,--,,Voetbal,Finland Liiga Cup
18620,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 1-1 - FC Ktp Kotka 2-1,34.0,33,1,--,,Voetbal,Finland Liiga Cup
18621,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 1-0 - Gelijkspel 1-1,22.0,21,1,--,,Voetbal,Finland Liiga Cup
18622,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - FC Haka 2-1,46.0,45,1,--,,Voetbal,Finland Liiga Cup
18623,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 2-0 - FC Ktp Kotka 2-0,61.0,60,1,--,,Voetbal,Finland Liiga Cup
18624,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,Gelijkspel 0-0 - FC Ktp Kotka 2-1,46.0,45,1,--,,Voetbal,Finland Liiga Cup
18625,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Ktp Kotka 1-0 - 4+ goals,15.0,14,1,--,,Voetbal,Finland Liiga Cup
18626,6628330,FC Haka vs FC Ktp Kotka,Half-Time / Full-Time Correct Score,FC Haka 2-1 - FC Haka 2-1,81.0,80,1,--,,Voetbal,Finland Liiga Cup
18627,6628330,FC Haka vs FC Ktp Kotka,1e Goal,No Score,15.0,14,1,--,,Voetbal,Finland Liiga Cup
18628,6628330,FC Haka vs FC Ktp Kotka,1e Goal,FC Haka,1.83,83,100,--,,Voetbal,Finland Liiga Cup
18629,6628330,FC Haka vs FC Ktp Kotka,1e Goal,FC Ktp Kotka,1.87,87,100,--,,Voetbal,Finland Liiga Cup
18630,6628330,FC Haka vs FC Ktp Kotka,FC Haka Aantal Goals - Over/Under 4.5,Over,8.0,7,1,HL,1,Voetbal,Finland Liiga Cup
18631,6628330,FC Haka vs FC Ktp Kotka,FC Haka Aantal Goals - Over/Under 4.5,Under,1.01,1,100,HL,L,Voetbal,Finland Liiga Cup
18632,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Dubbele Kans,Gelijkspel of FC Ktp Kotka,1.36,9,25,DC,2,Voetbal,Finland Liiga Cup
18633,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Dubbele Kans,FC Haka of Gelijkspel,1.33,33,100,DC,1,Voetbal,Finland Liiga Cup
18634,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Dubbele Kans,FC Haka of FC Ktp Kotka,1.33,33,100,DC,3,Voetbal,Finland Liiga Cup
18635,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Aantal Goals - Over/Under 4.5,Under,1.01,1,100,HL,L,Voetbal,Finland Liiga Cup
18636,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Aantal Goals - Over/Under 4.5,Over,8.0,7,1,HL,1,Voetbal,Finland Liiga Cup
18637,6628330,FC Haka vs FC Ktp Kotka,FC Haka Aantal Goals - Over/Under 3.5,Under,1.03,3,100,HL,L,Voetbal,Finland Liiga Cup
18638,6628330,FC Haka vs FC Ktp Kotka,FC Haka Aantal Goals - Over/Under 3.5,Over,6.5,11,2,HL,1,Voetbal,Finland Liiga Cup
18639,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 2.0,FC Haka,1.12,3,25,MH,1,Voetbal,Finland Liiga Cup
18640,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 2.0,Gelijkspel,6.25,21,4,MH,L,Voetbal,Finland Liiga Cup
18641,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat 2.0,FC Ktp Kotka,10.0,9,1,MH,2,Voetbal,Finland Liiga Cup
18642,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Aantal Goals Over/Under 2.5,Over,3.25,9,4,HL,1,Voetbal,Finland Liiga Cup
18643,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Aantal Goals Over/Under 2.5,Under,1.22,11,50,HL,L,Voetbal,Finland Liiga Cup
18644,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,FC Haka of Gelijkspel en Ja,5.75,19,4,--,,Voetbal,Finland Liiga Cup
18645,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,FC Haka of FC Ktp Kotka en Nee,1.63,63,100,--,,Voetbal,Finland Liiga Cup
18646,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,FC Haka of Gelijkspel en Nee,1.91,91,100,--,,Voetbal,Finland Liiga Cup
18647,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Gelijkspel of FC Ktp Kotka en Nee,1.98,49,50,--,,Voetbal,Finland Liiga Cup
18648,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,FC Haka of FC Ktp Kotka en Ja,5.25,17,4,--,,Voetbal,Finland Liiga Cup
18649,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 1e Helft: Beide Teams Scoren,Gelijkspel of FC Ktp Kotka en Ja,5.75,19,4,--,,Voetbal,Finland Liiga Cup
18650,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Ktp Kotka 2-1,12.0,11,1,CS,S,Voetbal,Finland Liiga Cup
18651,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,Gelijkspel 1-1,5.5,9,2,CS,S,Voetbal,Finland Liiga Cup
18652,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Haka 2-0,9.5,17,2,CS,S,Voetbal,Finland Liiga Cup
18653,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,Elke andere,6.5,11,2,CS,O,Voetbal,Finland Liiga Cup
18654,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,Gelijkspel 0-0,4.0,3,1,CS,S,Voetbal,Finland Liiga Cup
18655,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Ktp Kotka 2-0,10.0,9,1,CS,S,Voetbal,Finland Liiga Cup
18656,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Haka 1-0,4.5,7,2,CS,S,Voetbal,Finland Liiga Cup
18657,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,Gelijkspel 2-2,29.0,28,1,CS,S,Voetbal,Finland Liiga Cup
18658,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Haka 2-1,12.0,11,1,CS,S,Voetbal,Finland Liiga Cup
18659,6628330,FC Haka vs FC Ktp Kotka,2e Helft: Correct Score,FC Ktp Kotka 1-0,4.5,7,2,CS,S,Voetbal,Finland Liiga Cup
18660,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"3-2, 4-2, 4-3 of 5-1",14.0,13,1,--,,Voetbal,Finland Liiga Cup
18661,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"1-2, 1-3 of 1-4",6.0,5,1,--,,Voetbal,Finland Liiga Cup
18662,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,Gelijkspel,3.4,12,5,--,,Voetbal,Finland Liiga Cup
18663,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"0-4, 0-5 of 0-6",61.0,60,1,--,,Voetbal,Finland Liiga Cup
18664,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"4-0, 5-0 of 6-0",51.0,50,1,--,,Voetbal,Finland Liiga Cup
18665,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,Thuis team wint met elke andere uitslag,81.0,80,1,--,,Voetbal,Finland Liiga Cup
18666,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"1-0, 2-0 of 3-0",5.25,17,4,--,,Voetbal,Finland Liiga Cup
18667,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"2-3, 2-4, 3-4 of 1-5",15.0,14,1,--,,Voetbal,Finland Liiga Cup
18668,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"0-1, 0-2 of 0-3",5.5,9,2,--,,Voetbal,Finland Liiga Cup
18669,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,"2-1, 3-1 of 4-1",5.75,19,4,--,,Voetbal,Finland Liiga Cup
18670,6628330,FC Haka vs FC Ktp Kotka,Correct score Combinatie,Uit team wint met elke andere uitslag,81.0,80,1,--,,Voetbal,Finland Liiga Cup
18671,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat -3.0,Gelijkspel,8.5,15,2,MH,L,Voetbal,Finland Liiga Cup
18672,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat -3.0,FC Ktp Kotka,1.03,3,100,MH,2,Voetbal,Finland Liiga Cup
18673,6628330,FC Haka vs FC Ktp Kotka,Handicap Resultaat -3.0,FC Haka,17.0,16,1,MH,1,Voetbal,Finland Liiga Cup
18674,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,FC Haka of Gelijkspel en Nee,2.15,23,20,--,,Voetbal,Finland Liiga Cup
18675,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,FC Haka of Gelijkspel en Ja,4.25,13,4,--,,Voetbal,Finland Liiga Cup
18676,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,Gelijkspel of FC Ktp Kotka en Ja,4.5,7,2,--,,Voetbal,Finland Liiga Cup
18677,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,FC Haka of FC Ktp Kotka en Ja,4.0,3,1,--,,Voetbal,Finland Liiga Cup
18678,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,Gelijkspel of FC Ktp Kotka en Nee,2.2,6,5,--,,Voetbal,Finland Liiga Cup
18679,6628330,FC Haka vs FC Ktp Kotka,Wedstrijd: Dubbele Kans en 2e Helft: Beide Teams Scoren,FC Haka of FC Ktp Kotka en Nee,1.78,39,50,--,,Voetbal,Finland Liiga Cup
18680,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,Gelijkspel 0-0,2.75,7,4,CS,S,Voetbal,Finland Liiga Cup
18681,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Ktp Kotka 1-0,4.25,13,4,CS,S,Voetbal,Finland Liiga Cup
18682,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Haka 2-1,16.0,15,1,CS,S,Voetbal,Finland Liiga Cup
18683,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Haka 2-0,11.0,10,1,CS,S,Voetbal,Finland Liiga Cup
18684,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Haka 1-0,4.0,3,1,CS,S,Voetbal,Finland Liiga Cup
18685,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,Elke andere,11.0,10,1,CS,O,Voetbal,Finland Liiga Cup
18686,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,Gelijkspel 2-2,51.0,50,1,CS,S,Voetbal,Finland Liiga Cup
18687,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,Gelijkspel 1-1,6.0,5,1,CS,S,Voetbal,Finland Liiga Cup
18688,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Ktp Kotka 2-0,12.0,11,1,CS,S,Voetbal,Finland Liiga Cup
18689,6628330,FC Haka vs FC Ktp Kotka,1e Helft: Correct Score,FC Ktp Kotka 2-1,17.0,16,1,CS,S,Voetbal,Finland Liiga Cup
18690,6628330,FC Haka vs FC Ktp Kotka,1e Helft: 1e Goal,FC Ktp Kotka,2.35,27,20,--,,Voetbal,Finland Liiga Cup
18691,6628330,FC Haka vs FC Ktp Kotka,1e Helft: 1e Goal,FC Haka,2.3,13,10,--,,Voetbal,Finland Liiga Cup
18692,6628330,FC Haka vs FC Ktp Kotka,1e Helft: 1e Goal,No Score,3.15,43,20,--,,Voetbal,Finland Liiga Cup
18693,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Aantal Goals - Over/Under 3.5,Under,1.03,3,100,HL,L,Voetbal,Finland Liiga Cup
18694,6628330,FC Haka vs FC Ktp Kotka,FC Ktp Kotka Aantal Goals - Over/Under 3.5,Over,6.75,23,4,HL,1,Voetbal,Finland Liiga Cup
18695,6628330,FC Haka vs FC Ktp Kotka,Correct Score,FC Ktp Kotka 1-0,7.5,13,2,CS,S,Voetbal,Finland Liiga Cup
