,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
30337,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Gemma Hayter 3-1,2.45,29,20,CS,S,Darten,Modus Darts Online Live League
30338,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-2,7.75,27,4,CS,S,Darten,Modus Darts Online Live League
30339,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Gemma Hayter 3-2,3.8,14,5,CS,S,Darten,Modus Darts Online Live League
30340,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-0,19.0,18,1,CS,S,Darten,Modus Darts Online Live League
30341,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Gemma Hayter 3-0,2.23,123,100,CS,S,Darten,Modus Darts Online Live League
30342,6459440,Gemma Hayter vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-1,10.0,9,1,CS,S,Darten,Modus Darts Online Live League
30343,6459440,Gemma Hayter vs Trina Gulliver,180s Match Bet Handicap -0.5,Trina Gulliver,1.37,37,100,WH,2,Darten,Modus Darts Online Live League
30344,6459440,Gemma Hayter vs Trina Gulliver,180s Match Bet Handicap -0.5,Gemma Hayter,2.55,31,20,WH,1,Darten,Modus Darts Online Live League
30345,6459440,Gemma Hayter vs Trina Gulliver,Trina Gulliver Aantal 180's - Over/Under 0.5,Over,3.25,9,4,HL,1,Darten,Modus Darts Online Live League
30346,6459440,Gemma Hayter vs Trina Gulliver,Trina Gulliver Aantal 180's - Over/Under 0.5,Under,1.26,13,50,HL,L,Darten,Modus Darts Online Live League
30347,6459440,Gemma Hayter vs Trina Gulliver,180's Match Bet,Gelijkspel,1.79,79,100,MR,D,Darten,Modus Darts Online Live League
30348,6459440,Gemma Hayter vs Trina Gulliver,180's Match Bet,Trina Gulliver,5.75,19,4,MR,2,Darten,Modus Darts Online Live League
30349,6459440,Gemma Hayter vs Trina Gulliver,180's Match Bet,Gemma Hayter,2.75,7,4,MR,1,Darten,Modus Darts Online Live League
30350,6459440,Gemma Hayter vs Trina Gulliver,Gemma Hayter Aantal 180's - Over/Under 0.5,Over,2.14,57,50,HL,1,Darten,Modus Darts Online Live League
30351,6459440,Gemma Hayter vs Trina Gulliver,Gemma Hayter Aantal 180's - Over/Under 0.5,Under,1.58,29,50,HL,L,Darten,Modus Darts Online Live League
30352,6459520,Kirsi Viinikainen vs Steph Clarke,Wedstrijd,Kirsi Viinikainen,1.43,43,100,HH,1,Darten,Modus Darts Online Live League
30353,6459520,Kirsi Viinikainen vs Steph Clarke,Wedstrijd,Steph Clarke,2.6,8,5,HH,2,Darten,Modus Darts Online Live League
30354,6459520,Kirsi Viinikainen vs Steph Clarke,180s Match Bet Handicap -0.5,Steph Clarke,1.29,29,100,WH,2,Darten,Modus Darts Online Live League
30355,6459520,Kirsi Viinikainen vs Steph Clarke,180s Match Bet Handicap -0.5,Kirsi Viinikainen,2.9,19,10,WH,1,Darten,Modus Darts Online Live League
30356,6459520,Kirsi Viinikainen vs Steph Clarke,180's Match Bet,Steph Clarke,6.0,5,1,MR,2,Darten,Modus Darts Online Live League
30357,6459520,Kirsi Viinikainen vs Steph Clarke,180's Match Bet,Gelijkspel,1.62,31,50,MR,D,Darten,Modus Darts Online Live League
30358,6459520,Kirsi Viinikainen vs Steph Clarke,180's Match Bet,Kirsi Viinikainen,3.15,43,20,MR,1,Darten,Modus Darts Online Live League
30359,6459520,Kirsi Viinikainen vs Steph Clarke,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Under,1.41,41,100,HL,L,Darten,Modus Darts Online Live League
30360,6459520,Kirsi Viinikainen vs Steph Clarke,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Over,2.55,31,20,HL,1,Darten,Modus Darts Online Live League
30361,6459520,Kirsi Viinikainen vs Steph Clarke,Aantal 180's - Over/Under 0.5,Under,1.79,79,100,HL,L,Darten,Modus Darts Online Live League
30362,6459520,Kirsi Viinikainen vs Steph Clarke,Aantal 180's - Over/Under 0.5,Over,1.92,23,25,HL,1,Darten,Modus Darts Online Live League
30363,6459520,Kirsi Viinikainen vs Steph Clarke,Steph Clarke Aantal 180's - Over/Under 0.5,Under,1.2,1,5,HL,L,Darten,Modus Darts Online Live League
30364,6459520,Kirsi Viinikainen vs Steph Clarke,Steph Clarke Aantal 180's - Over/Under 0.5,Over,3.75,11,4,HL,1,Darten,Modus Darts Online Live League
30365,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Kirsi Viinikainen 3-0,3.4,12,5,CS,S,Darten,Modus Darts Online Live League
30366,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-2,5.0,4,1,CS,S,Darten,Modus Darts Online Live League
30367,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-1,5.5,9,2,CS,S,Darten,Modus Darts Online Live League
30368,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-0,9.0,8,1,CS,S,Darten,Modus Darts Online Live League
30369,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Kirsi Viinikainen 3-2,3.65,53,20,CS,S,Darten,Modus Darts Online Live League
30370,6459520,Kirsi Viinikainen vs Steph Clarke,Correct Score (Legs),Kirsi Viinikainen 3-1,2.95,39,20,CS,S,Darten,Modus Darts Online Live League
30371,6487376,Akash Pal vs Boguslaw Koszyk,Wedstrijd,Boguslaw Koszyk,2.2,6,5,HH,2,Tafeltennis,TTStar Series
30373,6487376,Akash Pal vs Boguslaw Koszyk,Wedstrijd,Akash Pal,1.67,67,100,HH,1,Tafeltennis,TTStar Series
30375,6487376,Akash Pal vs Boguslaw Koszyk,Aantal Punten - Over/Under 74.5,Over,1.87,87,100,HL,1,Tafeltennis,TTStar Series
30377,6487376,Akash Pal vs Boguslaw Koszyk,Aantal Punten - Over/Under 74.5,Under,1.87,87,100,HL,L,Tafeltennis,TTStar Series
30379,6487376,Akash Pal vs Boguslaw Koszyk,Aantal Punten - Over/Under 75.5,Under,1.87,87,100,HL,L,Tafeltennis,TTStar Series
30381,6487376,Akash Pal vs Boguslaw Koszyk,Aantal Punten - Over/Under 75.5,Over,1.87,87,100,HL,1,Tafeltennis,TTStar Series
30383,6459451,Gemma Hayter vs Vicky Pruim,Wedstrijd,Gemma Hayter,1.56,14,25,HH,1,Darten,Modus Darts Online Live League
30384,6459451,Gemma Hayter vs Vicky Pruim,Wedstrijd,Vicky Pruim,2.28,32,25,HH,2,Darten,Modus Darts Online Live League
30385,6459451,Gemma Hayter vs Vicky Pruim,Aantal 180's - Over/Under 0.5,Over,1.43,43,100,HL,1,Darten,Modus Darts Online Live League
30386,6459451,Gemma Hayter vs Vicky Pruim,Aantal 180's - Over/Under 0.5,Under,2.65,33,20,HL,L,Darten,Modus Darts Online Live League
30387,6459451,Gemma Hayter vs Vicky Pruim,180s Match Bet Handicap -0.5,Vicky Pruim,1.39,39,100,WH,2,Darten,Modus Darts Online Live League
30388,6459451,Gemma Hayter vs Vicky Pruim,180s Match Bet Handicap -0.5,Gemma Hayter,2.49,149,100,WH,1,Darten,Modus Darts Online Live League
30389,6459451,Gemma Hayter vs Vicky Pruim,Vicky Pruim Aantal 180's - Over/Under 0.5,Over,2.42,71,50,HL,1,Darten,Modus Darts Online Live League
30390,6459451,Gemma Hayter vs Vicky Pruim,Vicky Pruim Aantal 180's - Over/Under 0.5,Under,1.46,23,50,HL,L,Darten,Modus Darts Online Live League
30391,6459451,Gemma Hayter vs Vicky Pruim,180's Match Bet,Vicky Pruim,4.25,13,4,MR,2,Darten,Modus Darts Online Live League
30392,6459451,Gemma Hayter vs Vicky Pruim,180's Match Bet,Gemma Hayter,2.7,17,10,MR,1,Darten,Modus Darts Online Live League
30393,6459451,Gemma Hayter vs Vicky Pruim,180's Match Bet,Gelijkspel,2.06,53,50,MR,D,Darten,Modus Darts Online Live League
30394,6459451,Gemma Hayter vs Vicky Pruim,Gemma Hayter Aantal 180's - Over/Under 0.5,Over,1.91,91,100,HL,1,Darten,Modus Darts Online Live League
30395,6459451,Gemma Hayter vs Vicky Pruim,Gemma Hayter Aantal 180's - Over/Under 0.5,Under,1.73,73,100,HL,L,Darten,Modus Darts Online Live League
30396,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Vicky Pruim 3-2,4.5,7,2,CS,S,Darten,Modus Darts Online Live League
30397,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Vicky Pruim 3-0,7.25,25,4,CS,S,Darten,Modus Darts Online Live League
30398,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Gemma Hayter 3-0,3.95,59,20,CS,S,Darten,Modus Darts Online Live League
30399,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Vicky Pruim 3-1,4.75,15,4,CS,S,Darten,Modus Darts Online Live League
30400,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Gemma Hayter 3-2,3.7,27,10,CS,S,Darten,Modus Darts Online Live League
30401,6459451,Gemma Hayter vs Vicky Pruim,Correct Score (Legs),Gemma Hayter 3-1,3.2,11,5,CS,S,Darten,Modus Darts Online Live League
30402,6459436,Lisa Ashton vs Kirsi Viinikainen,Wedstrijd,Kirsi Viinikainen,2.6,8,5,HH,2,Darten,Modus Darts Online Live League
30403,6459436,Lisa Ashton vs Kirsi Viinikainen,Wedstrijd,Lisa Ashton,1.44,11,25,HH,1,Darten,Modus Darts Online Live League
30404,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Lisa Ashton 3-0,3.45,49,20,CS,S,Darten,Modus Darts Online Live League
30405,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Kirsi Viinikainen 3-1,5.5,9,2,CS,S,Darten,Modus Darts Online Live League
30406,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Lisa Ashton 3-2,3.65,53,20,CS,S,Darten,Modus Darts Online Live League
30407,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Lisa Ashton 3-1,3.0,2,1,CS,S,Darten,Modus Darts Online Live League
30408,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Kirsi Viinikainen 3-2,5.0,4,1,CS,S,Darten,Modus Darts Online Live League
30409,6459436,Lisa Ashton vs Kirsi Viinikainen,Correct Score (Legs),Kirsi Viinikainen 3-0,8.75,31,4,CS,S,Darten,Modus Darts Online Live League
30410,6459436,Lisa Ashton vs Kirsi Viinikainen,180's Match Bet,Kirsi Viinikainen,3.65,53,20,MR,2,Darten,Modus Darts Online Live League
30411,6459436,Lisa Ashton vs Kirsi Viinikainen,180's Match Bet,Gelijkspel,1.79,79,100,MR,D,Darten,Modus Darts Online Live League
30412,6459436,Lisa Ashton vs Kirsi Viinikainen,180's Match Bet,Lisa Ashton,3.75,11,4,MR,1,Darten,Modus Darts Online Live League
30413,6459436,Lisa Ashton vs Kirsi Viinikainen,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Under,1.42,21,50,HL,L,Darten,Modus Darts Online Live League
30414,6459436,Lisa Ashton vs Kirsi Viinikainen,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Over,2.52,38,25,HL,1,Darten,Modus Darts Online Live League
30415,6459436,Lisa Ashton vs Kirsi Viinikainen,Aantal 180's - Over/Under 0.5,Over,1.66,33,50,HL,1,Darten,Modus Darts Online Live League
30416,6459436,Lisa Ashton vs Kirsi Viinikainen,Aantal 180's - Over/Under 0.5,Under,2.1,11,10,HL,L,Darten,Modus Darts Online Live League
30417,6459436,Lisa Ashton vs Kirsi Viinikainen,Lisa Ashton Aantal 180's - Over/Under 0.5,Under,1.41,41,100,HL,L,Darten,Modus Darts Online Live League
30418,6459436,Lisa Ashton vs Kirsi Viinikainen,Lisa Ashton Aantal 180's - Over/Under 0.5,Over,2.55,31,20,HL,1,Darten,Modus Darts Online Live League
30419,6459436,Lisa Ashton vs Kirsi Viinikainen,180s Match Bet Handicap 0.5,Lisa Ashton,1.23,23,100,WH,1,Darten,Modus Darts Online Live League
30420,6459436,Lisa Ashton vs Kirsi Viinikainen,180s Match Bet Handicap 0.5,Kirsi Viinikainen,3.25,9,4,WH,2,Darten,Modus Darts Online Live League
30421,6487378,Miroslav Horejsi vs Nazar Tretiak,Wedstrijd,Nazar Tretiak,4.75,15,4,HH,2,Tafeltennis,TTStar Series
30423,6487378,Miroslav Horejsi vs Nazar Tretiak,Wedstrijd,Miroslav Horejsi,1.18,9,50,HH,1,Tafeltennis,TTStar Series
30425,6487378,Miroslav Horejsi vs Nazar Tretiak,Aantal Punten - Over/Under 69.5,Under,1.87,87,100,HL,L,Tafeltennis,TTStar Series
30427,6487378,Miroslav Horejsi vs Nazar Tretiak,Aantal Punten - Over/Under 69.5,Over,1.87,87,100,HL,1,Tafeltennis,TTStar Series
30429,6459518,Trina Gulliver vs Steph Clarke,Wedstrijd,Steph Clarke,2.0,1,1,HH,2,Darten,Modus Darts Online Live League
30430,6459518,Trina Gulliver vs Steph Clarke,Wedstrijd,Trina Gulliver,1.72,18,25,HH,1,Darten,Modus Darts Online Live League
30431,6459518,Trina Gulliver vs Steph Clarke,Trina Gulliver Aantal 180's - Over/Under 0.5,Over,3.3,23,10,HL,1,Darten,Modus Darts Online Live League
30432,6459518,Trina Gulliver vs Steph Clarke,Trina Gulliver Aantal 180's - Over/Under 0.5,Under,1.26,13,50,HL,L,Darten,Modus Darts Online Live League
30433,6459518,Trina Gulliver vs Steph Clarke,Steph Clarke Aantal 180's - Over/Under 0.5,Under,1.21,21,100,HL,L,Darten,Modus Darts Online Live League
30434,6459518,Trina Gulliver vs Steph Clarke,Steph Clarke Aantal 180's - Over/Under 0.5,Over,3.7,27,10,HL,1,Darten,Modus Darts Online Live League
30435,6459518,Trina Gulliver vs Steph Clarke,Aantal 180's - Over/Under 0.5,Under,1.6,3,5,HL,L,Darten,Modus Darts Online Live League
30436,6459518,Trina Gulliver vs Steph Clarke,Aantal 180's - Over/Under 0.5,Over,2.21,121,100,HL,1,Darten,Modus Darts Online Live League
30437,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Trina Gulliver 3-2,3.85,57,20,CS,S,Darten,Modus Darts Online Live League
30438,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Trina Gulliver 3-0,4.75,15,4,CS,S,Darten,Modus Darts Online Live League
30439,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-0,6.0,5,1,CS,S,Darten,Modus Darts Online Live League
30440,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-2,4.25,13,4,CS,S,Darten,Modus Darts Online Live League
30441,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Steph Clarke 3-1,4.25,13,4,CS,S,Darten,Modus Darts Online Live League
30442,6459518,Trina Gulliver vs Steph Clarke,Correct Score (Legs),Trina Gulliver 3-1,3.55,51,20,CS,S,Darten,Modus Darts Online Live League
30443,6459518,Trina Gulliver vs Steph Clarke,180s Match Bet Handicap -0.5,Steph Clarke,1.17,17,100,WH,2,Darten,Modus Darts Online Live League
30444,6459518,Trina Gulliver vs Steph Clarke,180s Match Bet Handicap -0.5,Trina Gulliver,3.7,27,10,WH,1,Darten,Modus Darts Online Live League
30445,6459518,Trina Gulliver vs Steph Clarke,180's Match Bet,Trina Gulliver,4.25,13,4,MR,1,Darten,Modus Darts Online Live League
30446,6459518,Trina Gulliver vs Steph Clarke,180's Match Bet,Gelijkspel,1.49,49,100,MR,D,Darten,Modus Darts Online Live League
30447,6459518,Trina Gulliver vs Steph Clarke,180's Match Bet,Steph Clarke,5.25,17,4,MR,2,Darten,Modus Darts Online Live League
30448,6459438,Kirsi Viinikainen vs Gemma Hayter,Wedstrijd,Kirsi Viinikainen,2.37,137,100,HH,1,Darten,Modus Darts Online Live League
30449,6459438,Kirsi Viinikainen vs Gemma Hayter,Wedstrijd,Gemma Hayter,1.52,13,25,HH,2,Darten,Modus Darts Online Live League
30450,6459438,Kirsi Viinikainen vs Gemma Hayter,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Under,1.41,41,100,HL,L,Darten,Modus Darts Online Live League
30451,6459438,Kirsi Viinikainen vs Gemma Hayter,Kirsi Viinikainen Aantal 180's - Over/Under 0.5,Over,2.55,31,20,HL,1,Darten,Modus Darts Online Live League
30452,6459438,Kirsi Viinikainen vs Gemma Hayter,Aantal 180's - Over/Under 0.5,Under,2.42,71,50,HL,L,Darten,Modus Darts Online Live League
30453,6459438,Kirsi Viinikainen vs Gemma Hayter,Aantal 180's - Over/Under 0.5,Over,1.5,1,2,HL,1,Darten,Modus Darts Online Live League
30454,6459438,Kirsi Viinikainen vs Gemma Hayter,Gemma Hayter Aantal 180's - Over/Under 0.5,Over,2.05,21,20,HL,1,Darten,Modus Darts Online Live League
30455,6459438,Kirsi Viinikainen vs Gemma Hayter,Gemma Hayter Aantal 180's - Over/Under 0.5,Under,1.64,16,25,HL,L,Darten,Modus Darts Online Live League
30456,6459438,Kirsi Viinikainen vs Gemma Hayter,180s Match Bet Handicap 0.5,Kirsi Viinikainen,1.35,7,20,WH,1,Darten,Modus Darts Online Live League
30457,6459438,Kirsi Viinikainen vs Gemma Hayter,180s Match Bet Handicap 0.5,Gemma Hayter,2.6,8,5,WH,2,Darten,Modus Darts Online Live League
30458,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Kirsi Viinikainen 3-2,4.75,15,4,CS,S,Darten,Modus Darts Online Live League
30459,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Gemma Hayter 3-2,3.7,27,10,CS,S,Darten,Modus Darts Online Live League
30460,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Gemma Hayter 3-0,3.8,14,5,CS,S,Darten,Modus Darts Online Live League
30461,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Gemma Hayter 3-1,3.15,43,20,CS,S,Darten,Modus Darts Online Live League
30462,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Kirsi Viinikainen 3-0,7.75,27,4,CS,S,Darten,Modus Darts Online Live League
30463,6459438,Kirsi Viinikainen vs Gemma Hayter,Correct Score (Legs),Kirsi Viinikainen 3-1,5.0,4,1,CS,S,Darten,Modus Darts Online Live League
30464,6459438,Kirsi Viinikainen vs Gemma Hayter,180's Match Bet,Kirsi Viinikainen,4.25,13,4,MR,1,Darten,Modus Darts Online Live League
30465,6459438,Kirsi Viinikainen vs Gemma Hayter,180's Match Bet,Gelijkspel,1.96,24,25,MR,D,Darten,Modus Darts Online Live League
30466,6459438,Kirsi Viinikainen vs Gemma Hayter,180's Match Bet,Gemma Hayter,2.85,37,20,MR,2,Darten,Modus Darts Online Live League
30467,6459450,Vicky Pruim vs Trina Gulliver,Wedstrijd,Trina Gulliver,2.95,39,20,HH,2,Darten,Modus Darts Online Live League
30468,6459450,Vicky Pruim vs Trina Gulliver,Wedstrijd,Vicky Pruim,1.35,7,20,HH,1,Darten,Modus Darts Online Live League
30469,6459450,Vicky Pruim vs Trina Gulliver,180s Match Bet Handicap -0.5,Vicky Pruim,2.8,9,5,WH,1,Darten,Modus Darts Online Live League
30470,6459450,Vicky Pruim vs Trina Gulliver,180s Match Bet Handicap -0.5,Trina Gulliver,1.31,31,100,WH,2,Darten,Modus Darts Online Live League
30471,6459450,Vicky Pruim vs Trina Gulliver,Trina Gulliver Aantal 180's - Over/Under 0.5,Under,1.26,13,50,HL,L,Darten,Modus Darts Online Live League
30472,6459450,Vicky Pruim vs Trina Gulliver,Trina Gulliver Aantal 180's - Over/Under 0.5,Over,3.25,9,4,HL,1,Darten,Modus Darts Online Live League
30473,6459450,Vicky Pruim vs Trina Gulliver,Vicky Pruim Aantal 180's - Over/Under 0.5,Under,1.49,49,100,HL,L,Darten,Modus Darts Online Live League
30474,6459450,Vicky Pruim vs Trina Gulliver,Vicky Pruim Aantal 180's - Over/Under 0.5,Over,2.34,67,50,HL,1,Darten,Modus Darts Online Live League
30475,6459450,Vicky Pruim vs Trina Gulliver,Aantal 180's - Over/Under 0.5,Under,1.96,24,25,HL,L,Darten,Modus Darts Online Live League
30476,6459450,Vicky Pruim vs Trina Gulliver,Aantal 180's - Over/Under 0.5,Over,1.76,19,25,HL,1,Darten,Modus Darts Online Live League
30477,6459450,Vicky Pruim vs Trina Gulliver,180's Match Bet,Gelijkspel,1.72,18,25,MR,D,Darten,Modus Darts Online Live League
30478,6459450,Vicky Pruim vs Trina Gulliver,180's Match Bet,Vicky Pruim,3.05,41,20,MR,1,Darten,Modus Darts Online Live League
30479,6459450,Vicky Pruim vs Trina Gulliver,180's Match Bet,Trina Gulliver,5.25,17,4,MR,2,Darten,Modus Darts Online Live League
30480,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-2,5.5,9,2,CS,S,Darten,Modus Darts Online Live League
30481,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-1,6.25,21,4,CS,S,Darten,Modus Darts Online Live League
30482,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Trina Gulliver 3-0,10.5,19,2,CS,S,Darten,Modus Darts Online Live League
30483,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Vicky Pruim 3-2,3.65,53,20,CS,S,Darten,Modus Darts Online Live League
30484,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Vicky Pruim 3-1,2.8,9,5,CS,S,Darten,Modus Darts Online Live League
30485,6459450,Vicky Pruim vs Trina Gulliver,Correct Score (Legs),Vicky Pruim 3-0,3.05,41,20,CS,S,Darten,Modus Darts Online Live League
30486,6459526,Steph Clarke vs Lisa Ashton,Wedstrijd,Lisa Ashton,1.31,31,100,HH,2,Darten,Modus Darts Online Live League
30487,6459526,Steph Clarke vs Lisa Ashton,Wedstrijd,Steph Clarke,3.15,43,20,HH,1,Darten,Modus Darts Online Live League
30488,6459526,Steph Clarke vs Lisa Ashton,Aantal 180's - Over/Under 0.5,Under,1.81,81,100,HL,L,Darten,Modus Darts Online Live League
30489,6459526,Steph Clarke vs Lisa Ashton,Aantal 180's - Over/Under 0.5,Over,1.9,9,10,HL,1,Darten,Modus Darts Online Live League
30490,6459526,Steph Clarke vs Lisa Ashton,180's Match Bet,Steph Clarke,5.25,17,4,MR,1,Darten,Modus Darts Online Live League
30491,6459526,Steph Clarke vs Lisa Ashton,180's Match Bet,Gelijkspel,1.63,63,100,MR,D,Darten,Modus Darts Online Live League
30492,6459526,Steph Clarke vs Lisa Ashton,180's Match Bet,Lisa Ashton,3.35,47,20,MR,2,Darten,Modus Darts Online Live League
30493,6459526,Steph Clarke vs Lisa Ashton,Lisa Ashton Aantal 180's - Over/Under 0.5,Over,2.6,8,5,HL,1,Darten,Modus Darts Online Live League
30494,6459526,Steph Clarke vs Lisa Ashton,Lisa Ashton Aantal 180's - Over/Under 0.5,Under,1.39,39,100,HL,L,Darten,Modus Darts Online Live League
30495,6459526,Steph Clarke vs Lisa Ashton,180s Match Bet Handicap 0.5,Steph Clarke,1.26,13,50,WH,1,Darten,Modus Darts Online Live League
30496,6459526,Steph Clarke vs Lisa Ashton,180s Match Bet Handicap 0.5,Lisa Ashton,3.05,41,20,WH,2,Darten,Modus Darts Online Live League
30497,6459526,Steph Clarke vs Lisa Ashton,Steph Clarke Aantal 180's - Over/Under 0.5,Over,3.45,49,20,HL,1,Darten,Modus Darts Online Live League
30498,6459526,Steph Clarke vs Lisa Ashton,Steph Clarke Aantal 180's - Over/Under 0.5,Under,1.23,23,100,HL,L,Darten,Modus Darts Online Live League
30499,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Lisa Ashton 3-1,2.7,17,10,CS,S,Darten,Modus Darts Online Live League
30500,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Steph Clarke 3-0,11.5,21,2,CS,S,Darten,Modus Darts Online Live League
30501,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Lisa Ashton 3-2,3.65,53,20,CS,S,Darten,Modus Darts Online Live League
30502,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Steph Clarke 3-1,6.75,23,4,CS,S,Darten,Modus Darts Online Live League
30503,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Steph Clarke 3-2,5.75,19,4,CS,S,Darten,Modus Darts Online Live League
30504,6459526,Steph Clarke vs Lisa Ashton,Correct Score (Legs),Lisa Ashton 3-0,2.9,19,10,CS,S,Darten,Modus Darts Online Live League
30505,6487380,Hampus Nordberg vs Mathias Golab,Wedstrijd,Hampus Nordberg,1.06,3,50,HH,1,Tafeltennis,TTStar Series
30507,6487380,Hampus Nordberg vs Mathias Golab,Wedstrijd,Mathias Golab,8.5,15,2,HH,2,Tafeltennis,TTStar Series
30509,6490052,Adrian Wiecek vs Simon Berglund,Wedstrijd,Adrian Wiecek,5.0,4,1,HH,1,Tafeltennis,TTStar Series
30511,6490052,Adrian Wiecek vs Simon Berglund,Wedstrijd,Simon Berglund,1.16,4,25,HH,2,Tafeltennis,TTStar Series
30513,6490052,Adrian Wiecek vs Simon Berglund,Aantal Punten - Over/Under 69.5,Under,1.87,87,100,HL,L,Tafeltennis,TTStar Series
30515,6490052,Adrian Wiecek vs Simon Berglund,Aantal Punten - Over/Under 69.5,Over,1.87,87,100,HL,1,Tafeltennis,TTStar Series
30517,6495040,HSC Csikszereda vs Corona Brasov,Corona Brasov Aantal Goals - Over/Under (Excl. OT) 3.5,Under,1.36,9,25,HL,L,IJshockey,Erste Liga
30518,6495040,HSC Csikszereda vs Corona Brasov,Corona Brasov Aantal Goals - Over/Under (Excl. OT) 3.5,Over,2.8,9,5,HL,1,IJshockey,Erste Liga
30519,6495040,HSC Csikszereda vs Corona Brasov,HSC Csikszereda Aantal Goals - Over/Under (Excl. OT) 2.5,Over,1.95,19,20,HL,1,IJshockey,Erste Liga
30520,6495040,HSC Csikszereda vs Corona Brasov,HSC Csikszereda Aantal Goals - Over/Under (Excl. OT) 2.5,Under,1.77,77,100,HL,L,IJshockey,Erste Liga
30521,6495040,HSC Csikszereda vs Corona Brasov,Aantal Goals - Over/Under (Incl. OT and Pens) 6.0,Over,2.3,13,10,HL,1,IJshockey,Erste Liga
30522,6495040,HSC Csikszereda vs Corona Brasov,Aantal Goals - Over/Under (Incl. OT and Pens) 6.0,Under,1.54,27,50,HL,L,IJshockey,Erste Liga
30523,6495040,HSC Csikszereda vs Corona Brasov,Corona Brasov Aantal Goals - Over/Under (Excl. OT) 1.5,Under,3.65,53,20,HL,L,IJshockey,Erste Liga
30524,6495040,HSC Csikszereda vs Corona Brasov,Corona Brasov Aantal Goals - Over/Under (Excl. OT) 1.5,Over,1.25,1,4,HL,1,IJshockey,Erste Liga
30525,6495040,HSC Csikszereda vs Corona Brasov,HSC Csikszereda Aantal Goals - Over/Under (Excl. OT) 3.5,Over,3.25,9,4,HL,1,IJshockey,Erste Liga
30526,6495040,HSC Csikszereda vs Corona Brasov,HSC Csikszereda Aantal Goals - Over/Under (Excl. OT) 3.5,Under,1.29,29,100,HL,L,IJshockey,Erste Liga
30527,6495040,HSC Csikszereda vs Corona Brasov,Beide Teams Scoren,Nee,5.75,19,4,--,,IJshockey,Erste Liga
30528,6495040,HSC Csikszereda vs Corona Brasov,Beide Teams Scoren,Ja,1.1,1,10,--,,IJshockey,Erste Liga
